snapshot,match_count,time_minutes,bot_id,bot_name,elo
3,3000,3234.29,1038,PolyMorph,1539.7
3,3000,3234.29,40,SharpenedEdge,1677.45
3,3000,3234.29,262,whalemean,1699.77
3,3000,3234.29,759,BotTato,1692.35
3,3000,3234.29,730,Deimos,1830.3
3,3000,3234.29,168,sharkbot,1697.53
3,3000,3234.29,1042,Creepy_duo_canon,1580.16
3,3000,3234.29,971,Nothing,1596.47
3,3000,3234.29,876,GenesisLotus,1512.13
3,3000,3234.29,998,LordSuperKing,1631.62
3,3000,3234.29,1023,MY_SCRIPTING_SON,1549.98
3,3000,3234.29,340,MechaShark,1689.47
3,3000,3234.29,901,clone,1608.41
3,3000,3234.29,953,ZeratulsRevengeTest,1635.73
3,3000,3234.29,708,Princess-Mika,1560.44
3,3000,3234.29,112,Tyckles,1490.55
3,3000,3234.29,809,PrimordialOrigin,1463.74
3,3000,3234.29,341,gotest,1482.66
3,3000,3234.29,275,Lissy,1574.59
3,3000,3234.29,1057,DoopyBot-Test,1511.81
3,3000,3234.29,357,12PoolBot,1669.22
3,3000,3234.29,605,nida,1588.28
3,3000,3234.29,1045,tito,1673.58
3,3000,3234.29,981,KoB,1538.33
3,3000,3234.29,732,GPT,1693.81
3,3000,3234.29,223,DominionDog,1752.17
3,3000,3234.29,779,oberon,1468.03
3,3000,3234.29,940,Princess-Mika-Test,1557.02
3,3000,3234.29,858,Crawler,1618.76
3,3000,3234.29,516,27turtles,1558.03
3,3000,3234.29,1052,Starlight,1407.49
3,3000,3234.29,446,Xena,1735.58
3,3000,3234.29,1050,onlyfans,1556.62
3,3000,3234.29,637,72Tortoises,1619.79
3,3000,3234.29,729,Alexa,1465.24
3,3000,3234.29,248,Eris,1905.03
3,3000,3234.29,117,Chance,1516.68
3,3000,3234.29,346,Sharkling,1672.92
3,3000,3234.29,930,SiriusBot,1563.86
3,3000,3234.29,966,ArgoBot,1780.62
3,3000,3234.29,832,muravev,1576.09
3,3000,3234.29,115,BenBotBC,1753.72
3,3000,3234.29,718,Mulebot,1594.1
3,3000,3234.29,939,RustyNikolaj,1513.23
3,3000,3234.29,1044,DoopyBot,1520.89
3,3000,3234.29,1026,WildLupo,1369.78
3,3000,3234.29,977,Siriusly,1521.72
3,3000,3234.29,699,Clicadinha,1602.46
3,3000,3234.29,352,Belzebuth,1390.55
4,4000,4313.79,836,muravevTerran,1502.54
4,4000,4313.79,1054,JimmyBotZ,1590.6
4,4000,4313.79,1008,Creepy_canon,1579.73
4,4000,4313.79,1089,WorkingAsIntended,1552.86
4,4000,4313.79,1058,JimmyBotP,1625.96
4,4000,4313.79,1082,Dasyatis,1589.24
4,4000,4313.79,827,smokinggunbot,1567.57
4,4000,4313.79,1085,AgoraLord,1564.79
4,4000,4313.79,943,puck,1523.66
4,4000,4313.79,721,49Terrapins,1493.47
4,4000,4313.79,1080,JimmyBot,1604.05
4,4000,4313.79,526,Apidae,1600.75
4,4000,4313.79,720,PiG_Bot,1583.06
4,4000,4313.79,1007,SharkGull,1615.9
4,4000,4313.79,510,PhantomBot,1688.22
4,4000,4313.79,1049,TheCatSC2Bot,1236.72
4,4000,4313.79,201,QueenBot,1604.23
4,4000,4313.79,961,AvocaDOS,1678.05
4,4000,4313.79,1065,MindMatrix,1528.08
4,4000,4313.79,970,TheLAW,1628.2
4,4000,4313.79,167,TyrT,1675.63
4,4000,4313.79,960,BigDaddy,1678.55
4,4000,4313.79,49,MicroMachine,1768.01
4,4000,4313.79,1030,who,1809.54
4,4000,4313.79,797,WickedBot,1644.46
