snapshot,match_count,time_minutes,bot_id,bot_name,elo
2,2000,1988.54,720,PiG_Bot,1574.6
2,2000,1988.54,1007,SharkGull,1613.03
2,2000,1988.54,510,PhantomBot,1709.08
2,2000,1988.54,1049,TheCatSC2Bot,1436.7
2,2000,1988.54,201,QueenBot,1625.53
2,2000,1988.54,961,AvocaDOS,1573.96
2,2000,1988.54,1065,MindMatrix,1473.95
2,2000,1988.54,970,TheLAW,1677.64
2,2000,1988.54,167,TyrT,1728.41
2,2000,1988.54,960,BigDaddy,1679.24
2,2000,1988.54,49,MicroMachine,1752.82
2,2000,1988.54,1030,who,1754.44
2,2000,1988.54,797,WickedBot,1627.35
2,2000,1988.54,1078,LoremIpsum,1458.39
2,2000,1988.54,517,VeTerran-revived,1704.03
2,2000,1988.54,1079,JimmyBotT,1611.94
2,2000,1988.54,338,smallBly,1716.11
2,2000,1988.54,1060,WildFire,1695.15
2,2000,1988.54,1081,ArtZerg,1570.23
2,2000,1988.54,496,Zozo,1799.36
2,2000,1988.54,518,norman,1614.19
2,2000,1988.54,1038,PolyMorph,1515.65
2,2000,1988.54,40,SharpenedEdge,1732.3
2,2000,1988.54,262,whalemean,1677.75
2,2000,1988.54,759,BotTato,1707.14
2,2000,1988.54,730,Deimos,1824.44
2,2000,1988.54,168,sharkbot,1721.74
2,2000,1988.54,1042,Creepy_duo_canon,1535.27
2,2000,1988.54,971,Nothing,1566.17
2,2000,1988.54,876,GenesisLotus,1463.51
2,2000,1988.54,998,LordSuperKing,1643.67
2,2000,1988.54,1023,MY_SCRIPTING_SON,1535.19
2,2000,1988.54,340,MechaShark,1654.32
2,2000,1988.54,901,clone,1621.41
2,2000,1988.54,953,ZeratulsRevengeTest,1675.13
2,2000,1988.54,708,Princess-Mika,1520.18
2,2000,1988.54,112,Tyckles,1514.11
2,2000,1988.54,809,PrimordialOrigin,1423.23
2,2000,1988.54,341,gotest,1485.62
2,2000,1988.54,275,Lissy,1557.82
