match_id,round,map,bot1_id,bot1_name,bot2_id,bot2_name,result_type,game_steps,duration_minutes,is_timeout,match_created,match_started,result_created
4711148,41490,152,496,Zozo,517,VeTerran-revived,Player1Win,15216,11.32,False,2026-03-29T01:36:34.297099Z,2026-03-29T13:58:07.174937Z,2026-03-29T14:03:15.836954Z
4711050,41490,149,943,puck,827,smokinggunbot,Player2Win,14380,10.7,False,2026-03-29T01:36:33.084643Z,2026-03-29T14:00:23.274700Z,2026-03-29T14:03:58.718389Z
4711343,41490,151,517,VeTerran-revived,797,WickedBot,Player1Win,10480,7.8,False,2026-03-29T01:36:37.051542Z,2026-03-29T14:03:56.142928Z,2026-03-29T14:09:04.693811Z
4711648,41490,149,40,SharpenedEdge,1032,WaterLeak,Player2Win,9474,7.05,False,2026-03-29T01:36:41.180664Z,2026-03-29T14:07:14.277164Z,2026-03-29T14:13:24.389210Z
4711404,41490,156,960,BigDaddy,720,PiG_Bot,Player1Win,7756,5.77,False,2026-03-29T01:36:37.779732Z,2026-03-29T14:10:09.866957Z,2026-03-29T14:14:00.659740Z
4711178,41490,152,961,AvocaDOS,526,Apidae,Player1Win,19526,14.53,False,2026-03-29T01:36:34.680237Z,2026-03-29T14:06:36.707563Z,2026-03-29T14:16:40.060637Z
4711741,41490,151,901,clone,357,12PoolBot,Player2Win,10418,7.75,False,2026-03-29T01:36:42.312560Z,2026-03-29T14:13:54.307866Z,2026-03-29T14:17:13.884880Z
4711364,41490,150,1080,JimmyBot,960,BigDaddy,Player2Win,6946,5.17,False,2026-03-29T01:36:37.288805Z,2026-03-29T14:16:20.491341Z,2026-03-29T14:19:54.155462Z
4711578,41490,152,970,TheLAW,357,12PoolBot,Player2Win,4946,3.68,False,2026-03-29T01:36:39.918150Z,2026-03-29T14:19:39.289082Z,2026-03-29T14:21:29.518390Z
4711480,41490,155,1081,ArtZerg,357,12PoolBot,Player1Win,5170,3.85,False,2026-03-29T01:36:38.768895Z,2026-03-29T14:23:12.293892Z,2026-03-29T14:24:45.511374Z
4711325,41490,152,1007,SharkGull,960,BigDaddy,Player2Win,7291,5.42,False,2026-03-29T01:36:36.804110Z,2026-03-29T14:20:30.648136Z,2026-03-29T14:25:12.917671Z
4711606,41490,149,168,sharkbot,1045,tito,Player1Win,13204,9.82,False,2026-03-29T01:36:40.285230Z,2026-03-29T14:13:53.778959Z,2026-03-29T14:25:11.696808Z
4711672,41490,152,1054,JimmyBotZ,718,Mulebot,Player1Win,5406,4.02,False,2026-03-29T01:36:41.475823Z,2026-03-29T14:25:58.404315Z,2026-03-29T14:27:16.270622Z
4711468,41490,156,797,WickedBot,248,Eris,Player2Win,24651,18.34,False,2026-03-29T01:36:38.644024Z,2026-03-29T13:57:05.528369Z,2026-03-29T14:31:32.485644Z
4711655,41490,150,262,whalemean,732,GPT,Player1Win,15643,11.64,False,2026-03-29T01:36:41.271233Z,2026-03-29T14:25:24.985125Z,2026-03-29T14:33:22.970014Z
4711125,41490,154,1030,who,797,WickedBot,Player1Win,5488,4.08,False,2026-03-29T01:36:34.010481Z,2026-03-29T14:31:19.901658Z,2026-03-29T14:33:39.174979Z
4711775,41490,152,112,Tyckles,117,Chance,Player2Win,11116,8.27,False,2026-03-29T01:36:42.763558Z,2026-03-29T14:32:09.209182Z,2026-03-29T14:37:13.666198Z
4711091,41490,150,518,norman,858,Crawler,Player2Win,11368,8.46,False,2026-03-29T01:36:33.584716Z,2026-03-29T14:32:45.450761Z,2026-03-29T14:37:37.437381Z
4711313,41490,156,167,TyrT,340,MechaShark,Player1Win,8463,6.3,False,2026-03-29T01:36:36.673253Z,2026-03-29T14:34:01.108358Z,2026-03-29T14:38:02.994562Z
4711926,41490,152,1050,onlyfans,1044,DoopyBot,Player1Win,11148,8.29,False,2026-03-29T01:36:44.687257Z,2026-03-29T14:34:50.099732Z,2026-03-29T14:38:28.193988Z
4711690,41490,154,876,GenesisLotus,981,KoB,Player2Win,15626,11.63,False,2026-03-29T01:36:41.689898Z,2026-03-29T14:19:05.778135Z,2026-03-29T14:41:38.003171Z
4711266,41490,149,201,QueenBot,970,TheLAW,Tie,21737,16.17,False,2026-03-29T01:36:35.990117Z,2026-03-29T14:25:23.567390Z,2026-03-29T14:42:24.274020Z
4711742,41490,154,901,clone,605,nida,Player1Win,15588,11.6,False,2026-03-29T01:36:42.353001Z,2026-03-29T14:36:38.030419Z,2026-03-29T14:43:36.786056Z
4711931,41490,155,637,72Tortoises,718,Mulebot,Player2Win,5984,4.45,False,2026-03-29T01:36:44.764847Z,2026-03-29T14:43:01.289250Z,2026-03-29T14:44:58.843235Z
4711361,41490,156,517,VeTerran-revived,966,ArgoBot,Player1Win,14942,11.12,False,2026-03-29T01:36:37.261165Z,2026-03-29T14:37:52.890661Z,2026-03-29T14:45:17.284558Z
4711180,41490,154,961,AvocaDOS,262,whalemean,Player2Win,8549,6.36,False,2026-03-29T01:36:34.697925Z,2026-03-29T14:49:34.435890Z,2026-03-29T14:53:44.127701Z
4711475,41490,152,1081,ArtZerg,720,PiG_Bot,Player2Win,12297,9.15,False,2026-03-29T01:36:38.702387Z,2026-03-29T14:54:22.481694Z,2026-03-29T14:57:28.709551Z
4711614,41490,151,168,sharkbot,115,BenBotBC,Player2Win,35035,26.07,False,2026-03-29T01:36:40.403150Z,2026-03-29T14:25:23.124362Z,2026-03-29T15:00:06.805923Z
4711130,41490,151,1030,who,168,sharkbot,Player2Win,6504,4.84,False,2026-03-29T01:36:34.084032Z,2026-03-29T15:00:41.677815Z,2026-03-29T15:04:23.325301Z
4711286,41490,154,1078,LoremIpsum,809,PrimordialOrigin,Player2Crash,35576,26.47,False,2026-03-29T01:36:36.354151Z,2026-03-29T14:37:50.436113Z,2026-03-29T15:05:03.202705Z
4711175,41490,156,961,AvocaDOS,49,MicroMachine,Player2Win,9785,7.28,False,2026-03-29T01:36:34.651532Z,2026-03-29T15:00:09.080116Z,2026-03-29T15:06:32.318546Z
4711910,41490,156,1052,Starlight,117,Chance,Player1Win,13880,10.33,False,2026-03-29T01:36:44.488581Z,2026-03-29T15:05:01.073323Z,2026-03-29T15:07:10.492177Z
4711162,41490,152,496,Zozo,223,DominionDog,Player1Win,14615,10.87,False,2026-03-29T01:36:34.475751Z,2026-03-29T15:04:19.174758Z,2026-03-29T15:08:30.098608Z
4711037,41490,149,1058,JimmyBotP,940,Princess-Mika-Test,Player1Win,8136,6.05,False,2026-03-29T01:36:32.906719Z,2026-03-29T15:05:45.660344Z,2026-03-29T15:09:11.694405Z
4711117,41490,155,1049,TheCatSC2Bot,1026,WildLupo,Player2Win,15208,11.32,False,2026-03-29T01:36:33.907600Z,2026-03-29T15:07:48.687444Z,2026-03-29T15:10:15.213811Z
4711603,41490,149,168,sharkbot,262,whalemean,Player1Win,12068,8.98,False,2026-03-29T01:36:40.261143Z,2026-03-29T15:05:05.672293Z,2026-03-29T15:11:04.845085Z
4711138,41490,155,1030,who,223,DominionDog,Player1Win,8055,5.99,False,2026-03-29T01:36:34.181024Z,2026-03-29T15:11:48.523928Z,2026-03-29T15:15:39.202664Z
4711647,41490,151,40,SharpenedEdge,248,Eris,Player2Win,18803,13.99,False,2026-03-29T01:36:41.172968Z,2026-03-29T14:58:06.443679Z,2026-03-29T15:18:04.539565Z
4711957,41490,156,930,SiriusBot,1026,WildLupo,Player1Win,18384,13.68,False,2026-03-29T01:36:45.119147Z,2026-03-29T15:10:52.088906Z,2026-03-29T15:18:50.372660Z
4711322,41490,156,167,TyrT,115,BenBotBC,Player2Win,26439,19.67,False,2026-03-29T01:36:36.776718Z,2026-03-29T15:05:26.474449Z,2026-03-29T15:19:19.158310Z
4711169,41490,152,961,AvocaDOS,510,PhantomBot,Player2Win,14452,10.75,False,2026-03-29T01:36:34.571461Z,2026-03-29T15:09:07.845029Z,2026-03-29T15:20:20.302058Z
4711425,41490,151,721,49Terrapins,981,KoB,Player1Win,23046,17.15,False,2026-03-29T01:36:38.018663Z,2026-03-29T14:42:18.135852Z,2026-03-29T15:20:39.238654Z
4711571,41490,149,49,MicroMachine,966,ArgoBot,Player1Win,16587,12.34,False,2026-03-29T01:36:39.859974Z,2026-03-29T15:09:48.270121Z,2026-03-29T15:20:50.195071Z
4711154,41490,156,496,Zozo,168,sharkbot,Player1Win,14996,11.16,False,2026-03-29T01:36:34.377408Z,2026-03-29T15:13:57.388513Z,2026-03-29T15:24:19.481908Z
4711689,41490,150,876,GenesisLotus,1057,DoopyBot-Test,Player2Win,18652,13.88,False,2026-03-29T01:36:41.681754Z,2026-03-29T15:15:18.837031Z,2026-03-29T15:31:24.000372Z
4711301,41490,151,1078,LoremIpsum,352,Belzebuth,Player2Win,37780,28.11,False,2026-03-29T01:36:36.505441Z,2026-03-29T15:07:32.181744Z,2026-03-29T15:40:36.674973Z
4711734,41490,150,340,MechaShark,446,Xena,Player2Win,18078,13.45,False,2026-03-29T01:36:42.220451Z,2026-03-29T15:01:55.489278Z,2026-03-29T15:19:36.273361Z
4710987,41490,149,1065,MindMatrix,779,oberon,Player1Win,28588,21.27,False,2026-03-29T01:36:32.324777Z,2026-03-29T15:09:51.896295Z,2026-03-29T15:26:10.103260Z
4711551,41490,149,1060,WildFire,446,Xena,Player1Win,11670,8.68,False,2026-03-29T01:36:39.606168Z,2026-03-29T15:19:58.198499Z,2026-03-29T15:29:10.286246Z
4711642,41490,150,40,SharpenedEdge,340,MechaShark,Player2Win,15036,11.19,False,2026-03-29T01:36:41.101114Z,2026-03-29T15:20:22.529829Z,2026-03-29T15:30:21.725516Z
4710992,41490,154,1065,MindMatrix,117,Chance,Player2Win,14416,10.73,False,2026-03-29T01:36:32.391107Z,2026-03-29T15:26:48.088791Z,2026-03-29T15:33:04.600302Z
4710989,41490,154,1065,MindMatrix,1052,Starlight,Player1Win,14912,11.1,False,2026-03-29T01:36:32.363249Z,2026-03-29T15:33:42.601461Z,2026-03-29T15:39:31.068853Z
4711189,41490,155,961,AvocaDOS,346,Sharkling,Player1Win,22460,16.71,False,2026-03-29T01:36:34.796918Z,2026-03-29T15:21:15.076416Z,2026-03-29T15:39:51.292959Z
4711558,41490,149,49,MicroMachine,168,sharkbot,Player1Win,17895,13.31,False,2026-03-29T01:36:39.699455Z,2026-03-29T15:24:50.144063Z,2026-03-29T15:39:47.561337Z
4711763,41490,152,708,Princess-Mika,1026,WildLupo,Player1Win,13808,10.27,False,2026-03-29T01:36:42.596571Z,2026-03-29T15:25:55.685972Z,2026-03-29T15:40:07.002983Z
4711097,41490,154,1049,TheCatSC2Bot,1078,LoremIpsum,Player2Win,17506,13.03,False,2026-03-29T01:36:33.667169Z,2026-03-29T15:40:47.612357Z,2026-03-29T15:51:45.200992Z
4711768,41490,149,112,Tyckles,1057,DoopyBot-Test,Player2Win,24818,18.47,False,2026-03-29T01:36:42.672082Z,2026-03-29T15:31:55.402282Z,2026-03-29T15:53:23.025128Z
4711784,41490,149,809,PrimordialOrigin,981,KoB,Player2Win,21632,16.1,False,2026-03-29T01:36:42.872655Z,2026-03-29T15:20:58.428169Z,2026-03-29T15:57:45.913055Z
4711283,41490,154,1078,LoremIpsum,1023,MY_SCRIPTING_SON,Player2Win,16100,11.98,False,2026-03-29T01:36:36.294323Z,2026-03-29T15:52:15.706481Z,2026-03-29T16:00:35.397314Z
4711968,41490,154,1044,DoopyBot,1026,WildLupo,Player1Win,23364,17.38,False,2026-03-29T01:36:45.302917Z,2026-03-29T16:10:58.422828Z,2026-03-29T16:26:49.316620Z
4711552,41490,156,1060,WildFire,248,Eris,Player2Win,15221,11.33,False,2026-03-29T01:36:39.613865Z,2026-03-29T16:22:39.666334Z,2026-03-29T16:32:34.900732Z
4711821,41490,154,1057,DoopyBot-Test,940,Princess-Mika-Test,Player2Win,24376,18.14,False,2026-03-29T01:36:43.351647Z,2026-03-29T15:54:05.516728Z,2026-03-29T16:38:07.106906Z
4711699,41490,152,876,GenesisLotus,1044,DoopyBot,Player2Win,15662,11.65,False,2026-03-29T01:36:41.792447Z,2026-03-29T16:28:07.501256Z,2026-03-29T16:38:40.787922Z
4710985,41490,149,1065,MindMatrix,1057,DoopyBot-Test,Player1Win,21522,16.01,False,2026-03-29T01:36:32.307501Z,2026-03-29T16:38:30.920945Z,2026-03-29T16:55:32.626858Z
4711526,41490,151,1042,Creepy_duo_canon,1057,DoopyBot-Test,Player2Win,7366,5.48,False,2026-03-29T01:36:39.306521Z,2026-03-29T16:56:13.441243Z,2026-03-29T16:59:48.838476Z
4711739,41490,155,340,MechaShark,115,BenBotBC,Player1Win,54873,40.83,False,2026-03-29T01:36:42.291937Z,2026-03-29T16:22:44.783194Z,2026-03-29T17:02:12.892594Z
4711863,41490,156,981,KoB,977,Siriusly,Player1Win,36617,27.24,False,2026-03-29T01:36:43.875531Z,2026-03-29T15:58:22.570042Z,2026-03-29T17:36:04.205446Z
4711011,41490,154,1082,Dasyatis,981,KoB,Player1Win,10720,7.98,False,2026-03-29T01:36:32.606109Z,2026-03-29T17:36:25.979293Z,2026-03-29T17:44:39.262694Z
4711107,41490,151,1049,TheCatSC2Bot,981,KoB,Player2Win,12239,9.11,False,2026-03-29T01:36:33.792383Z,2026-03-29T17:44:47.541712Z,2026-03-29T17:58:25.866522Z
4711753,41490,151,708,Princess-Mika,981,KoB,Player1Win,38840,28.9,False,2026-03-29T01:36:42.480544Z,2026-03-29T17:58:42.319211Z,2026-03-29T19:35:25.383772Z
4711856,41490,155,981,KoB,1050,onlyfans,Player2Win,13948,10.38,False,2026-03-29T01:36:43.780704Z,2026-03-29T19:36:37.847598Z,2026-03-29T19:54:27.194876Z
4711864,41490,151,981,KoB,352,Belzebuth,Player2Crash,14940,11.12,False,2026-03-29T01:36:43.883153Z,2026-03-29T19:54:39.325258Z,2026-03-29T20:16:04.783773Z
4711855,41490,154,981,KoB,1052,Starlight,Player1Win,16624,12.37,False,2026-03-29T01:36:43.772727Z,2026-03-29T20:16:27.454675Z,2026-03-29T20:36:35.373601Z
4711862,41490,149,981,KoB,1026,WildLupo,Player1Win,21196,15.77,False,2026-03-29T01:36:43.867868Z,2026-03-29T20:37:15.537912Z,2026-03-29T21:09:20.857515Z
4711858,41490,151,981,KoB,117,Chance,Player1Win,9832,7.32,False,2026-03-29T01:36:43.796162Z,2026-03-29T21:09:26.484594Z,2026-03-29T21:17:16.280352Z
4711718,41490,149,1023,MY_SCRIPTING_SON,981,KoB,Player1Crash,9742,7.25,False,2026-03-29T01:36:42.017153Z,2026-03-29T21:17:26.197930Z,2026-03-29T21:24:44.810988Z
4711289,41490,150,1078,LoremIpsum,981,KoB,MatchCancelled,0,,False,2026-03-29T01:36:36.378020Z,2026-03-29T21:34:34.066962Z,2026-03-30T00:00:00.172577Z
4711819,41490,152,1057,DoopyBot-Test,981,KoB,Player2Win,10896,8.11,False,2026-03-29T01:36:43.301594Z,2026-03-30T00:02:03.418216Z,2026-03-30T00:11:55.119232Z
4711991,41491,149,510,PhantomBot,262,whalemean,Player2Win,5888,4.38,False,2026-03-29T15:19:30.431599Z,2026-03-29T15:21:16.622362Z,2026-03-29T15:24:11.990042Z
4712005,41491,150,1007,SharkGull,201,QueenBot,Player1Win,12528,9.32,False,2026-03-29T15:19:30.615596Z,2026-03-29T15:56:10.190261Z,2026-03-29T16:04:13.269576Z
4711979,41491,156,510,PhantomBot,953,ZeratulsRevengeTest,Player2Win,7178,5.34,False,2026-03-29T15:19:30.307908Z,2026-03-29T16:19:39.611915Z,2026-03-29T16:22:22.129428Z
4711996,41491,149,510,PhantomBot,223,DominionDog,Player1Win,16013,11.91,False,2026-03-29T15:19:30.505554Z,2026-03-29T16:50:06.019405Z,2026-03-29T17:00:34.842883Z
4712002,41491,155,1007,SharkGull,827,smokinggunbot,Player2Win,23358,17.38,False,2026-03-29T15:19:30.593882Z,2026-03-29T16:50:58.691350Z,2026-03-29T17:10:45.909880Z
4711989,41491,154,510,PhantomBot,526,Apidae,Player1Win,13969,10.39,False,2026-03-29T15:19:30.419158Z,2026-03-29T17:32:22.376599Z,2026-03-29T17:40:13.807534Z
4712004,41491,154,1007,SharkGull,1058,JimmyBotP,Player2Win,8136,6.05,False,2026-03-29T15:19:30.609877Z,2026-03-29T18:04:11.378357Z,2026-03-29T18:08:20.438728Z
4712008,41491,150,1007,SharkGull,518,norman,Player2Win,16453,12.24,False,2026-03-29T15:19:30.682093Z,2026-03-29T18:30:11.148483Z,2026-03-29T18:40:26.841774Z
4712006,41491,151,1007,SharkGull,960,BigDaddy,Player2Win,8660,6.44,False,2026-03-29T15:19:30.621662Z,2026-03-29T18:53:28.785135Z,2026-03-29T19:01:19.296900Z
4712000,41491,151,510,PhantomBot,966,ArgoBot,Tie,73988,55.05,False,2026-03-29T15:19:30.580200Z,2026-03-29T18:28:08.644053Z,2026-03-29T19:46:19.962550Z
4711994,41491,150,510,PhantomBot,1045,tito,Player1Win,11882,8.84,False,2026-03-29T15:19:30.493411Z,2026-03-29T19:46:27.652914Z,2026-03-29T19:52:22.555694Z
4712009,41491,156,1007,SharkGull,1081,ArtZerg,Player2Win,5128,3.82,False,2026-03-29T15:19:30.688263Z,2026-03-29T20:16:39.573548Z,2026-03-29T20:19:05.666772Z
4711980,41491,156,510,PhantomBot,961,AvocaDOS,Player1Win,19876,14.79,False,2026-03-29T15:19:30.315755Z,2026-03-29T20:35:22.677135Z,2026-03-29T20:53:30.141881Z
4712003,41491,150,1007,SharkGull,1082,Dasyatis,Player2Win,13224,9.84,False,2026-03-29T15:19:30.604929Z,2026-03-29T21:37:24.079134Z,2026-03-29T21:44:16.383960Z
4711981,41491,151,510,PhantomBot,167,TyrT,Player1Win,11565,8.6,False,2026-03-29T15:19:30.321279Z,2026-03-29T22:23:18.162389Z,2026-03-29T22:29:29.555212Z
4711999,41491,152,510,PhantomBot,346,Sharkling,Player2Win,5628,4.19,False,2026-03-29T15:19:30.521666Z,2026-03-29T22:52:01.906821Z,2026-03-29T22:55:31.792426Z
4711987,41491,156,510,PhantomBot,730,Deimos,Player2Win,13701,10.19,False,2026-03-29T15:19:30.406685Z,2026-03-29T23:02:48.477900Z,2026-03-29T23:11:04.207431Z
4711993,41491,149,510,PhantomBot,605,nida,Player1Win,13490,10.04,False,2026-03-29T15:19:30.487027Z,2026-03-29T23:26:40.149165Z,2026-03-29T23:35:49.187258Z
4711977,41491,156,510,PhantomBot,1030,who,Player2Win,8982,6.68,False,2026-03-29T15:19:30.288634Z,2026-03-29T23:40:42.086353Z,2026-03-29T23:43:38.156400Z
4711990,41491,150,510,PhantomBot,40,SharpenedEdge,Player2Win,15998,11.9,False,2026-03-29T15:19:30.425999Z,2026-03-30T00:21:22.667763Z,2026-03-30T00:32:20.199491Z
4711984,41491,152,510,PhantomBot,338,smallBly,Player2Win,7196,5.35,False,2026-03-29T15:19:30.387957Z,2026-03-30T00:42:09.778737Z,2026-03-30T00:45:19.150945Z
4712007,41491,149,1007,SharkGull,1079,JimmyBotT,Player2Win,20828,15.5,False,2026-03-29T15:19:30.627264Z,2026-03-30T00:40:46.081695Z,2026-03-30T00:51:34.990251Z
4711985,41491,151,510,PhantomBot,759,BotTato,Player1Win,16944,12.61,False,2026-03-29T15:19:30.393288Z,2026-03-30T01:19:45.754921Z,2026-03-30T01:32:09.447828Z
4711992,41491,155,510,PhantomBot,357,12PoolBot,Player2Win,5992,4.46,False,2026-03-29T15:19:30.481745Z,2026-03-30T02:57:43.946197Z,2026-03-30T02:59:39.879759Z
4711997,41491,150,510,PhantomBot,446,Xena,Player1Win,13202,9.82,False,2026-03-29T15:19:30.510114Z,2026-03-30T03:07:39.870710Z,2026-03-30T03:17:11.548222Z
4711978,41491,150,510,PhantomBot,496,Zozo,Player1Win,21376,15.9,False,2026-03-29T15:19:30.301923Z,2026-03-30T03:54:00.517199Z,2026-03-30T04:13:13.499321Z
4711998,41491,155,510,PhantomBot,248,Eris,Player2Win,15421,11.47,False,2026-03-29T15:19:30.517282Z,2026-03-30T04:24:40.902592Z,2026-03-30T04:37:06.183338Z
4711983,41491,149,510,PhantomBot,797,WickedBot,Player2Win,21652,16.11,False,2026-03-29T15:19:30.380257Z,2026-03-30T04:41:57.287775Z,2026-03-30T05:12:03.500924Z
4711982,41491,152,510,PhantomBot,517,VeTerran-revived,Player1Win,20715,15.41,False,2026-03-29T15:19:30.327883Z,2026-03-30T05:16:58.216605Z,2026-03-30T05:32:52.599471Z
4711986,41491,151,510,PhantomBot,49,MicroMachine,Player2Win,15862,11.8,False,2026-03-29T15:19:30.400486Z,2026-03-30T05:33:28.744244Z,2026-03-30T05:44:24.972403Z
4711995,41491,156,510,PhantomBot,732,GPT,Player2Win,10355,7.7,False,2026-03-29T15:19:30.499425Z,2026-03-30T05:45:18.539014Z,2026-03-30T05:51:27.748740Z
4711988,41491,152,510,PhantomBot,168,sharkbot,Player1Win,14476,10.77,False,2026-03-29T15:19:30.413466Z,2026-03-30T05:55:32.982032Z,2026-03-30T06:09:45.206874Z
4712001,41491,150,510,PhantomBot,115,BenBotBC,Player1Win,16914,12.58,False,2026-03-29T15:19:30.586684Z,2026-03-30T06:11:20.415754Z,2026-03-30T06:24:56.982151Z
4712058,41491,151,1030,who,797,WickedBot,Player1Win,5524,4.11,False,2026-03-29T15:19:31.217394Z,2026-03-29T15:40:57.693673Z,2026-03-29T15:43:12.552201Z
4712030,41491,156,1065,MindMatrix,1080,JimmyBot,Player2Win,10324,7.68,False,2026-03-29T15:19:30.915622Z,2026-03-29T15:54:48.495205Z,2026-03-29T15:56:23.904833Z
4712083,41491,152,827,smokinggunbot,1081,ArtZerg,Player1Win,28512,21.21,False,2026-03-29T15:19:31.511051Z,2026-03-29T16:15:11.615429Z,2026-03-29T16:28:47.286340Z
4712040,41491,149,1065,MindMatrix,275,Lissy,Player2Win,20464,15.23,False,2026-03-29T15:19:31.023762Z,2026-03-29T16:22:59.018925Z,2026-03-29T16:30:39.217777Z
4712119,41491,150,1082,Dasyatis,637,72Tortoises,Player2Win,18777,13.97,False,2026-03-29T15:19:31.914068Z,2026-03-29T16:28:32.278472Z,2026-03-29T16:41:10.183690Z
4712123,41491,151,1082,Dasyatis,699,Clicadinha,Player1Crash,9390,6.99,False,2026-03-29T15:19:31.994633Z,2026-03-29T16:38:37.720965Z,2026-03-29T16:41:24.465003Z
4712023,41491,149,1007,SharkGull,1032,WaterLeak,Player2Win,7224,5.38,False,2026-03-29T15:19:30.820474Z,2026-03-29T16:37:57.993310Z,2026-03-29T16:41:27.904433Z
4712126,41491,154,1058,JimmyBotP,1079,JimmyBotT,Player1Win,8848,6.58,False,2026-03-29T15:19:32.010542Z,2026-03-29T16:48:16.077622Z,2026-03-29T16:49:18.465716Z
4712012,41491,151,1007,SharkGull,720,PiG_Bot,Player1Win,11744,8.74,False,2026-03-29T15:19:30.707300Z,2026-03-29T16:43:10.147716Z,2026-03-29T16:50:22.501088Z
4712048,41491,156,1065,MindMatrix,939,RustyNikolaj,Player1Win,21068,15.68,False,2026-03-29T15:19:31.115889Z,2026-03-29T16:59:36.200180Z,2026-03-29T17:10:36.530833Z
4712108,41491,156,1082,Dasyatis,970,TheLAW,Player1Crash,7746,5.76,False,2026-03-29T15:19:31.805539Z,2026-03-29T17:18:38.075399Z,2026-03-29T17:22:25.636590Z
4712076,41491,155,1030,who,115,BenBotBC,Player2Win,20901,15.55,False,2026-03-29T15:19:31.416349Z,2026-03-29T17:12:02.380309Z,2026-03-29T17:22:31.980771Z
4712031,41491,151,1065,MindMatrix,721,49Terrapins,Player2Win,17776,13.23,False,2026-03-29T15:19:30.919920Z,2026-03-29T17:17:56.606548Z,2026-03-29T17:26:29.404929Z
4712109,41491,150,1082,Dasyatis,720,PiG_Bot,Player2Win,9472,7.05,False,2026-03-29T15:19:31.809399Z,2026-03-29T17:38:26.195809Z,2026-03-29T17:40:26.182936Z
4712063,41491,150,1030,who,168,sharkbot,Player2Win,6650,4.95,False,2026-03-29T15:19:31.300186Z,2026-03-29T17:40:17.293739Z,2026-03-29T17:44:05.208197Z
4712071,41491,152,1030,who,223,DominionDog,Player2Win,12366,9.2,False,2026-03-29T15:19:31.396687Z,2026-03-29T18:10:03.018343Z,2026-03-29T18:14:58.501197Z
4712011,41491,156,1007,SharkGull,970,TheLAW,Player2Win,10755,8.0,False,2026-03-29T15:19:30.700823Z,2026-03-29T18:19:10.286048Z,2026-03-29T18:25:09.564350Z
4712017,41491,156,1007,SharkGull,901,clone,Player1Win,22158,16.49,False,2026-03-29T15:19:30.784931Z,2026-03-29T18:09:08.563812Z,2026-03-29T18:25:43.842605Z
4712028,41491,151,1065,MindMatrix,943,puck,Player2Win,6970,5.19,False,2026-03-29T15:19:30.904585Z,2026-03-29T18:30:19.392054Z,2026-03-29T18:32:32.238604Z
4712114,41491,149,1082,Dasyatis,901,clone,Tie,38916,28.96,False,2026-03-29T15:19:31.893470Z,2026-03-29T18:47:01.272617Z,2026-03-29T18:53:46.627581Z
4712127,41491,155,1058,JimmyBotP,518,norman,Player2Win,15213,11.32,False,2026-03-29T15:19:32.014581Z,2026-03-29T18:47:22.474619Z,2026-03-29T18:55:44.373676Z
4712074,41491,150,1030,who,346,Sharkling,Player1Win,4098,3.05,False,2026-03-29T15:19:31.408778Z,2026-03-29T19:14:08.983983Z,2026-03-29T19:16:35.765432Z
4712033,41491,154,1065,MindMatrix,1042,Creepy_duo_canon,Player2Win,9120,6.79,False,2026-03-29T15:19:30.984007Z,2026-03-29T19:17:17.884221Z,2026-03-29T19:20:32.878867Z
4712067,41491,155,1030,who,357,12PoolBot,Player2Win,5030,3.74,False,2026-03-29T15:19:31.380162Z,2026-03-29T19:43:47.513288Z,2026-03-29T19:45:31.293275Z
4712041,41491,150,1065,MindMatrix,1057,DoopyBot-Test,Player2Crash,14610,10.87,False,2026-03-29T15:19:31.029329Z,2026-03-29T19:53:01.272791Z,2026-03-29T20:02:01.179780Z
4712062,41491,152,1030,who,730,Deimos,Player2Win,10718,7.97,False,2026-03-29T15:19:31.296079Z,2026-03-29T19:59:05.198819Z,2026-03-29T20:02:43.456897Z
4712098,41491,149,827,smokinggunbot,832,muravev,Player2Win,23580,17.54,False,2026-03-29T15:19:31.698522Z,2026-03-29T19:47:07.461659Z,2026-03-29T20:02:46.351096Z
4712086,41491,155,827,smokinggunbot,720,PiG_Bot,Player1Win,9508,7.07,False,2026-03-29T15:19:31.587203Z,2026-03-29T20:03:21.262607Z,2026-03-29T20:06:06.686295Z
4712085,41491,151,827,smokinggunbot,970,TheLAW,Player1Win,9270,6.9,False,2026-03-29T15:19:31.582867Z,2026-03-29T20:28:34.972885Z,2026-03-29T20:33:09.983347Z
4712068,41491,149,1030,who,605,nida,Player1Win,5984,4.45,False,2026-03-29T15:19:31.384657Z,2026-03-29T20:32:06.450983Z,2026-03-29T20:34:43.884454Z
4712060,41491,155,1030,who,759,BotTato,Player2Win,11316,8.42,False,2026-03-29T15:19:31.287440Z,2026-03-29T20:43:11.178196Z,2026-03-29T20:46:50.392391Z
4712069,41491,154,1030,who,1045,tito,Player2Win,16095,11.98,False,2026-03-29T15:19:31.388800Z,2026-03-29T20:58:29.609682Z,2026-03-29T21:04:38.680792Z
4712110,41491,150,1082,Dasyatis,1054,JimmyBotZ,Player2Win,5548,4.13,False,2026-03-29T15:19:31.813278Z,2026-03-29T21:06:30.944068Z,2026-03-29T21:07:27.577823Z
4712022,41491,155,1007,SharkGull,637,72Tortoises,Player1Win,8228,6.12,False,2026-03-29T15:19:30.814239Z,2026-03-29T21:15:30.188347Z,2026-03-29T21:20:13.476908Z
4712078,41491,154,827,smokinggunbot,1058,JimmyBotP,Player2Win,18164,13.51,False,2026-03-29T15:19:31.489672Z,2026-03-29T21:17:54.284279Z,2026-03-29T21:24:30.081126Z
