bot_lo,bot_hi,bot_lo_name,bot_hi_name,elo_lo,elo_hi,N_normal,N_timelimit,N_abnormal,alpha_normal,alpha_timelimit,alpha_abnormal,W,L,D,n_dur,x_bar,E_A,alpha_win,alpha_draw,alpha_loss,mu_duration,sigma_duration
446,858,Xena,Crawler,1937,1562,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.896477,4.429625,0.05885,0.511525,2.349308,0.219992
446,876,Xena,GenesisLotus,1937,1411,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.953819,4.712961,0.05885,0.228189,2.349308,0.219992
446,901,Xena,clone,1937,1667,13,0,0,17.652125,0.12592,0.22196,8,4,1,13,2.351446,0.825526,12.079048,1.05885,4.862102,2.350852,0.115946
446,930,Xena,SiriusBot,1937,1519,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.665838,0.917299,5.532512,0.05885,0.408638,2.402063,0.200824
446,939,Xena,RustyNikolaj,1937,1539,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.908135,4.487231,0.05885,0.453919,2.349308,0.219992
446,940,Xena,Princess-Mika-Test,1937,1524,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.915089,4.521593,0.05885,0.419557,2.349308,0.219992
446,943,Xena,puck,1937,1529,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,1.776646,0.912826,5.510409,0.05885,0.430741,2.253864,0.200824
446,948,Xena,titania,1937,1185,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,1.517323,0.986989,5.87686,0.05885,0.06429,2.210644,0.200824
446,953,Xena,ZeratulsRevengeTest,1937,1702,20,0,0,24.652125,0.12592,0.22196,13,7,0,20,1.880172,0.794582,16.926148,0.05885,8.015002,1.973999,0.098383
446,959,Xena,ur_moms_a_ho,1937,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.874344,4.320266,0.05885,0.620884,2.349308,0.219992
446,960,Xena,BigDaddy,1937,1637,3,0,0,7.652125,0.12592,0.22196,3,0,0,3,1.940207,0.84902,7.195137,0.05885,0.746013,2.195895,0.173919
446,961,Xena,AvocaDOS,1937,1751,33,0,1,37.652125,0.12592,1.22196,24,9,0,33,2.299347,0.74473,27.679825,0.05885,10.261325,2.305921,0.079799
446,962,Xena,AvocaDEV,1937,1700,2,0,0,6.652125,0.12592,0.22196,2,0,0,2,2.127223,0.796455,5.935402,0.05885,1.005748,2.285855,0.185927
446,966,Xena,ArgoBot,1937,1909,52,0,0,56.652125,0.12592,0.22196,27,25,0,52,2.231662,0.540208,29.66925,0.05885,27.2719,2.241982,0.065156
446,970,Xena,TheLAW,1937,1576,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.888755,4.39147,0.05885,0.54968,2.349308,0.219992
446,971,Xena,Nothing,1937,1570,1,0,0,5.652125,0.12592,0.22196,0,1,0,1,2.042518,0.892124,4.408118,0.05885,1.533032,2.298176,0.200824
446,977,Xena,Siriusly,1937,1392,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,1.896119,0.958404,5.735619,0.05885,0.205531,2.273777,0.200824
446,981,Xena,KoB,1937,1499,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.180417,0.925624,5.573646,0.05885,0.367504,2.32116,0.200824
446,998,Xena,LordSuperKing,1937,1656,8,0,1,12.652125,0.12592,1.22196,5,3,0,8,2.142109,0.834459,9.123188,0.05885,3.817962,2.221801,0.136433
446,1007,Xena,SharkGull,1937,1605,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.871148,4.304472,0.05885,0.636678,2.349308,0.219992
446,1008,Xena,Creepy_canon,1937,1587,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.882338,4.359766,0.05885,0.581384,2.349308,0.219992
446,1023,Xena,MY_SCRIPTING_SON,1937,1275,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.978348,4.834165,0.05885,0.106985,2.349308,0.219992
446,1026,Xena,WildLupo,1937,1199,0,0,1,4.652125,0.12592,1.22196,0,0,0,0,,0.985912,4.871541,0.05885,0.069609,2.349308,0.219992
446,1029,Xena,Chomppet,1937,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.874344,4.320266,0.05885,0.620884,2.349308,0.219992
446,1030,Xena,who,1937,1924,51,0,0,55.652125,0.12592,0.22196,26,25,0,51,1.892605,0.5187,28.562973,0.05885,27.378177,1.933382,0.065735
446,1032,Xena,WaterLeak,1937,1607,19,0,0,23.652125,0.12592,0.22196,8,11,0,19,1.950092,0.86985,12.298059,0.05885,11.643091,2.033262,0.100412
446,1038,Xena,PolyMorph,1937,1463,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,1.715598,0.938691,5.638214,0.05885,0.302936,2.24369,0.200824
446,1042,Xena,Creepy_duo_canon,1937,1386,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.95976,4.742316,0.05885,0.198834,2.349308,0.219992
446,1044,Xena,DoopyBot,1937,1418,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.952011,4.704029,0.05885,0.237121,2.349308,0.219992
446,1045,Xena,tito,1937,1801,42,0,0,46.652125,0.12592,0.22196,27,15,0,42,2.194707,0.6863,30.391113,0.05885,16.550037,2.211154,0.071753
446,1049,Xena,TheCatSC2Bot,1937,970,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,1.706565,0.996191,5.922328,0.05885,0.018822,2.242184,0.200824
446,1050,Xena,onlyfans,1937,1517,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,1.558145,0.918168,5.536807,0.05885,0.404343,2.217447,0.200824
446,1052,Xena,Starlight,1937,1204,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.118662,0.985507,5.869538,0.05885,0.071612,2.310867,0.200824
446,1054,Xena,JimmyBotZ,1937,1724,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.77314,3.8202,0.05885,1.12095,2.349308,0.219992
446,1056,Xena,bilisaur,1937,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.874344,4.320266,0.05885,0.620884,2.349308,0.219992
446,1057,Xena,DoopyBot-Test,1937,1238,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.982429,4.854328,0.05885,0.086822,2.349308,0.219992
446,1058,Xena,JimmyBotP,1937,1711,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,1.720979,0.785997,4.883727,0.05885,1.057423,2.244587,0.200824
446,1059,Xena,NextProBot,1937,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.874344,4.320266,0.05885,0.620884,2.349308,0.219992
446,1060,Xena,WildFire,1937,1709,18,0,0,22.652125,0.12592,0.22196,7,11,0,18,2.001223,0.787927,10.893264,0.05885,12.047886,2.076893,0.102572
446,1065,Xena,MindMatrix,1937,1514,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.919456,4.543172,0.05885,0.397978,2.349308,0.219992
446,1066,Xena,CompetitiveBotTest,1937,1482,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.932086,4.605579,0.05885,0.335571,2.349308,0.219992
446,1067,Xena,Hello_world,1937,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.874344,4.320266,0.05885,0.620884,2.349308,0.219992
446,1078,Xena,LoremIpsum,1937,1242,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.982027,4.852342,0.05885,0.088808,2.349308,0.219992
446,1079,Xena,JimmyBotT,1937,1675,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.818793,4.04578,0.05885,0.89537,2.349308,0.219992
446,1080,Xena,JimmyBot,1937,1675,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.818793,4.04578,0.05885,0.89537,2.349308,0.219992
446,1081,Xena,ArtZerg,1937,1537,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.909091,4.491955,0.05885,0.449195,2.349308,0.219992
446,1082,Xena,Dasyatis,1937,1573,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.890451,4.39985,0.05885,0.5413,2.349308,0.219992
446,1084,Xena,ZippyZap,1937,1457,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.940649,4.647888,0.05885,0.293262,2.349308,0.219992
446,1085,Xena,AgoraLord,1937,1430,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.948755,4.687939,0.05885,0.253211,2.349308,0.219992
446,1086,Xena,CherBoiBlue,1937,1500,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.925226,4.571683,0.05885,0.369467,2.349308,0.219992
446,1087,Xena,SwarmLord2,1937,1533,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.910976,4.501269,0.05885,0.439881,2.349308,0.219992
446,1088,Xena,SwarmLord3,1937,1562,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.896477,4.429625,0.05885,0.511525,2.349308,0.219992
446,1089,Xena,WorkingAsIntended,1937,1596,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.876852,4.332659,0.05885,0.608491,2.349308,0.219992
496,510,Zozo,PhantomBot,2089,1817,39,0,0,43.652125,0.12592,0.22196,9,30,0,39,2.535131,0.827178,13.087211,0.05885,30.853939,2.514015,0.074159
496,516,Zozo,27turtles,2089,1526,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.486572,0.962344,5.755088,0.05885,0.186062,2.372185,0.200824
496,517,Zozo,VeTerran-revived,2089,1869,45,0,0,49.652125,0.12592,0.22196,44,1,0,45,2.422608,0.78013,47.854737,0.05885,2.086413,2.415278,0.069567
496,518,Zozo,norman,2089,1674,7,0,0,11.652125,0.12592,0.22196,7,0,0,7,2.285206,0.915979,11.525992,0.05885,0.415158,2.311915,0.142004
496,526,Zozo,Apidae,2089,1635,8,0,0,12.652125,0.12592,0.22196,8,0,0,8,2.52701,0.931721,12.603774,0.05885,0.337376,2.458663,0.136433
496,605,Zozo,nida,2089,1693,3,0,0,7.652125,0.12592,0.22196,3,0,0,3,2.408196,0.90717,7.482463,0.05885,0.458687,2.371391,0.173919
496,637,Zozo,72Tortoises,2089,1697,7,0,0,11.652125,0.12592,0.22196,7,0,0,7,2.489152,0.905213,11.472791,0.05885,0.468359,2.430883,0.142004
496,699,Zozo,Clicadinha,2089,1635,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.931721,4.603774,0.05885,0.337376,2.349308,0.219992
496,708,Zozo,Princess-Mika,2089,1521,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.963374,4.760173,0.05885,0.180977,2.349308,0.219992
496,709,Zozo,Laser-Circus,2089,1211,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.993658,4.909812,0.05885,0.031338,2.349308,0.219992
496,718,Zozo,Mulebot,2089,1689,11,0,0,15.652125,0.12592,0.22196,11,0,0,11,2.41981,0.909091,15.491955,0.05885,0.449195,2.397778,0.122979
496,720,Zozo,PiG_Bot,2089,1627,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.934593,4.617965,0.05885,0.323185,2.349308,0.219992
496,721,Zozo,49Terrapins,2089,1430,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.199444,0.977979,5.832343,0.05885,0.108807,2.324331,0.200824
496,729,Zozo,Alexa,2089,1367,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.191654,0.984574,5.864929,0.05885,0.076221,2.323032,0.200824
496,730,Zozo,Deimos,2089,2155,45,1,0,49.652125,1.12592,0.22196,16,29,0,45,2.625261,0.406145,18.006821,0.05885,31.934329,2.597666,0.069567
496,732,Zozo,GPT,2089,1830,46,0,0,50.652125,0.12592,0.22196,44,2,0,46,2.464066,0.816217,48.03305,0.05885,2.9081,2.452816,0.068882
496,759,Zozo,BotTato,2089,1710,29,0,0,33.652125,0.12592,0.22196,29,0,0,29,2.475887,0.898594,33.440088,0.05885,0.501062,2.457273,0.084363
496,779,Zozo,oberon,2089,1472,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.55955,0.972125,5.803413,0.05885,0.137737,2.384348,0.200824
496,797,Zozo,WickedBot,2089,1707,31,0,1,35.652125,0.12592,1.22196,30,1,0,31,2.497445,0.900157,34.44781,0.05885,1.49334,2.47687,0.081986
496,809,Zozo,PrimordialOrigin,2089,1258,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.175887,0.991704,5.900157,0.05885,0.040993,2.320405,0.200824
496,813,Zozo,MewCombatMicro,2089,1511,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.965351,4.769946,0.05885,0.171204,2.349308,0.219992
496,827,Zozo,smokinggunbot,2089,1579,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.949588,4.692056,0.05885,0.249094,2.349308,0.219992
496,832,Zozo,muravev,2089,1632,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.932812,4.609162,0.05885,0.331988,2.349308,0.219992
496,836,Zozo,muravevTerran,2089,1477,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.971334,4.799507,0.05885,0.141643,2.349308,0.219992
496,858,Zozo,Crawler,2089,1562,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.954072,4.714211,0.05885,0.226939,2.349308,0.219992
496,876,Zozo,GenesisLotus,2089,1411,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.980216,4.843393,0.05885,0.097757,2.349308,0.219992
496,901,Zozo,clone,2089,1667,11,0,0,15.652125,0.12592,0.22196,11,0,0,11,2.427843,0.919029,15.54106,0.05885,0.40009,2.403301,0.122979
496,930,Zozo,SiriusBot,2089,1519,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.230014,0.963778,5.76217,0.05885,0.17898,2.329426,0.200824
496,939,Zozo,RustyNikolaj,2089,1539,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.371178,0.959537,5.741215,0.05885,0.199935,2.352953,0.200824
496,940,Zozo,Princess-Mika-Test,2089,1524,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.423031,0.962759,5.757138,0.05885,0.184012,2.361595,0.200824
496,943,Zozo,puck,2089,1529,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.961713,4.751971,0.05885,0.189179,2.349308,0.219992
496,948,Zozo,titania,2089,1185,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.281361,0.994535,5.914145,0.05885,0.027005,2.337984,0.200824
496,953,Zozo,ZeratulsRevengeTest,2089,1702,20,0,0,24.652125,0.12592,0.22196,18,1,1,20,2.430439,0.902714,22.460445,1.05885,1.480705,2.414213,0.098383
496,959,Zozo,ur_moms_a_ho,2089,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.943476,4.661858,0.05885,0.279292,2.349308,0.219992
496,960,Zozo,BigDaddy,2089,1637,3,0,0,7.652125,0.12592,0.22196,3,0,0,3,2.302297,0.930985,7.600137,0.05885,0.341013,2.331679,0.173919
496,961,Zozo,AvocaDOS,2089,1751,31,0,1,35.652125,0.12592,1.22196,24,7,0,31,2.5082,0.874975,28.323384,0.05885,7.617766,2.486132,0.081986
496,962,Zozo,AvocaDEV,2089,1700,2,0,0,6.652125,0.12592,0.22196,0,2,0,2,2.40119,0.90372,4.465418,0.05885,2.475732,2.364131,0.185927
496,966,Zozo,ArgoBot,2089,1909,46,0,0,50.652125,0.12592,0.22196,39,7,0,46,2.342806,0.738109,42.647107,0.05885,8.294043,2.343443,0.068882
496,970,Zozo,TheLAW,2089,1576,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.950408,4.696109,0.05885,0.245041,2.349308,0.219992
496,971,Zozo,Nothing,2089,1570,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.952011,4.704029,0.05885,0.237121,2.349308,0.219992
496,977,Zozo,Siriusly,2089,1392,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.454447,0.982229,5.853341,0.05885,0.087809,2.366831,0.200824
496,981,Zozo,KoB,2089,1499,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.967589,4.781003,0.05885,0.160147,2.349308,0.219992
496,998,Zozo,LordSuperKing,2089,1656,9,0,0,13.652125,0.12592,0.22196,9,0,0,9,2.350446,0.923618,13.563734,0.05885,0.377416,2.350039,0.13147
496,1007,Zozo,SharkGull,2089,1605,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.941922,4.654176,0.05885,0.286974,2.349308,0.219992
496,1008,Zozo,Creepy_canon,2089,1587,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.947337,4.680935,0.05885,0.260215,2.349308,0.219992
496,1023,Zozo,MY_SCRIPTING_SON,2089,1275,0,0,1,4.652125,0.12592,1.22196,0,0,0,0,,0.990859,4.895981,0.05885,0.045169,2.349308,0.219992
496,1026,Zozo,WildLupo,2089,1199,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.36462,0.994079,5.911892,0.05885,0.029258,2.35186,0.200824
496,1029,Zozo,Chomppet,2089,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.943476,4.661858,0.05885,0.279292,2.349308,0.219992
496,1030,Zozo,who,2089,1924,42,0,2,46.652125,0.12592,2.22196,31,11,0,42,2.331623,0.721078,34.562956,0.05885,12.378194,2.333504,0.071753
496,1032,Zozo,WaterLeak,2089,1607,16,0,0,20.652125,0.12592,0.22196,15,1,0,16,2.2668,0.941289,19.651048,0.05885,1.290102,2.286445,0.107345
496,1038,Zozo,PolyMorph,2089,1463,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.973495,4.810183,0.05885,0.130967,2.349308,0.219992
496,1042,Zozo,Creepy_duo_canon,2089,1386,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.982822,4.85627,0.05885,0.08488,2.349308,0.219992
496,1044,Zozo,DoopyBot,2089,1418,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.979419,4.839456,0.05885,0.101694,2.349308,0.219992
496,1045,Zozo,tito,2089,1801,39,0,0,43.652125,0.12592,0.22196,35,4,0,39,2.548778,0.839951,39.150322,0.05885,4.790828,2.526111,0.074159
496,1049,Zozo,TheCatSC2Bot,2089,970,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.19277,0.998408,5.933286,0.05885,0.007864,2.323218,0.200824
496,1050,Zozo,onlyfans,2089,1517,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.341806,0.964177,5.764145,0.05885,0.177005,2.348058,0.200824
496,1052,Zozo,Starlight,2089,1204,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.497329,0.993907,5.911043,0.05885,0.030107,2.373978,0.200824
496,1054,Zozo,JimmyBotZ,2089,1724,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.329227,0.891011,5.402619,0.05885,0.538531,2.345961,0.200824
496,1056,Zozo,bilisaur,2089,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.943476,4.661858,0.05885,0.279292,2.349308,0.219992
496,1057,Zozo,DoopyBot-Test,2089,1238,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.992599,4.904582,0.05885,0.036568,2.349308,0.219992
496,1058,Zozo,JimmyBotP,2089,1711,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.171337,0.898068,5.43749,0.05885,0.50366,2.319646,0.200824
496,1059,Zozo,NextProBot,2089,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.943476,4.661858,0.05885,0.279292,2.349308,0.219992
496,1060,Zozo,WildFire,2089,1709,18,0,0,22.652125,0.12592,0.22196,18,0,0,18,2.346013,0.899117,22.442674,0.05885,0.498476,2.346729,0.102572
496,1065,Zozo,MindMatrix,2089,1514,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.964769,4.767069,0.05885,0.174081,2.349308,0.219992
496,1066,Zozo,CompetitiveBotTest,2089,1482,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.970522,4.795492,0.05885,0.145658,2.349308,0.219992
496,1067,Zozo,Hello_world,2089,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.943476,4.661858,0.05885,0.279292,2.349308,0.219992
496,1078,Zozo,LoremIpsum,2089,1242,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.992428,4.903737,0.05885,0.037413,2.349308,0.219992
496,1079,Zozo,JimmyBotT,2089,1675,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.915535,4.523797,0.05885,0.417353,2.349308,0.219992
496,1080,Zozo,JimmyBot,2089,1675,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.915535,4.523797,0.05885,0.417353,2.349308,0.219992
496,1081,Zozo,ArtZerg,2089,1537,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.959981,4.743412,0.05885,0.197738,2.349308,0.219992
496,1082,Zozo,Dasyatis,2089,1573,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.951216,4.7001,0.05885,0.24105,2.349308,0.219992
496,1084,Zozo,ZippyZap,2089,1457,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.974371,4.814515,0.05885,0.126635,2.349308,0.219992
496,1085,Zozo,AgoraLord,2089,1430,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.977979,4.832343,0.05885,0.108807,2.349308,0.219992
496,1086,Zozo,CherBoiBlue,2089,1500,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.967408,4.780109,0.05885,0.161041,2.349308,0.219992
496,1087,Zozo,SwarmLord2,2089,1533,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.960857,4.747737,0.05885,0.193413,2.349308,0.219992
496,1088,Zozo,SwarmLord3,2089,1562,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.954072,4.714211,0.05885,0.226939,2.349308,0.219992
496,1089,Zozo,WorkingAsIntended,2089,1596,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.944692,4.667864,0.05885,0.273286,2.349308,0.219992
510,516,PhantomBot,27turtles,1817,1526,6,0,0,10.652125,0.12592,0.22196,6,0,0,6,2.425444,0.842259,10.161726,0.05885,0.779424,2.390837,0.148318
510,517,PhantomBot,VeTerran-revived,1817,1869,34,1,0,38.652125,1.12592,0.22196,25,9,0,34,2.451689,0.42572,27.103545,0.05885,11.837605,2.438563,0.07877
510,518,PhantomBot,norman,1817,1674,19,0,0,23.652125,0.12592,0.22196,15,3,1,19,2.408724,0.69491,18.433653,1.05885,4.507497,2.396346,0.100412
510,526,PhantomBot,Apidae,1817,1635,11,0,0,15.652125,0.12592,0.22196,5,6,0,11,2.414848,0.740328,8.658074,0.05885,7.283076,2.394367,0.122979
510,605,PhantomBot,nida,1817,1693,14,0,0,18.652125,0.12592,0.22196,13,1,0,14,2.240198,0.671241,16.3167,0.05885,2.62445,2.268911,0.112853
510,637,PhantomBot,72Tortoises,1817,1697,9,0,0,13.652125,0.12592,0.22196,8,1,0,9,2.521662,0.666139,11.291495,0.05885,2.649655,2.460107,0.13147
510,699,PhantomBot,Clicadinha,1817,1635,11,0,0,15.652125,0.12592,0.22196,4,7,0,11,2.267896,0.740328,7.658074,0.05885,8.283076,2.293337,0.122979
510,708,PhantomBot,Princess-Mika,1817,1521,5,0,0,9.652125,0.12592,0.22196,5,0,0,5,2.218289,0.846045,9.180436,0.05885,0.760714,2.283799,0.155557
510,709,PhantomBot,Laser-Circus,1817,1211,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.970356,4.794676,0.05885,0.146474,2.349308,0.219992
510,718,PhantomBot,Mulebot,1817,1689,22,0,1,26.652125,0.12592,1.22196,13,9,0,22,2.544789,0.676302,16.341708,0.05885,10.599442,2.508589,0.094669
510,720,PhantomBot,PiG_Bot,1817,1627,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.749083,3.701332,0.05885,1.239818,2.349308,0.219992
510,721,PhantomBot,49Terrapins,1817,1430,5,0,0,9.652125,0.12592,0.22196,4,1,0,5,2.208557,0.902714,8.460445,0.05885,1.480705,2.278932,0.155557
510,729,PhantomBot,Alexa,1817,1367,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.930242,4.596464,0.05885,0.344686,2.349308,0.219992
510,730,PhantomBot,Deimos,1817,2155,50,0,0,54.652125,0.12592,0.22196,22,28,0,50,2.648109,0.125025,22.617766,0.05885,32.323384,2.620946,0.06633
510,732,PhantomBot,GPT,1817,1830,48,1,0,52.652125,1.12592,0.22196,20,27,1,48,2.538438,0.4813,22.378177,1.05885,29.562973,2.520595,0.06757
510,759,PhantomBot,BotTato,1817,1710,35,0,1,39.652125,0.12592,1.22196,31,4,0,35,2.691585,0.649295,34.208264,0.05885,5.732886,2.648801,0.077779
510,779,PhantomBot,oberon,1817,1472,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.879317,4.344838,0.05885,0.596312,2.349308,0.219992
510,797,PhantomBot,WickedBot,1817,1707,36,0,0,40.652125,0.12592,0.22196,31,5,0,36,2.670818,0.653217,34.227644,0.05885,6.713506,2.63161,0.076824
510,809,PhantomBot,PrimordialOrigin,1817,1258,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.961501,4.750921,0.05885,0.190229,2.349308,0.219992
510,813,PhantomBot,MewCombatMicro,1817,1511,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.853395,4.216751,0.05885,0.724399,2.349308,0.219992
510,827,PhantomBot,smokinggunbot,1817,1579,12,0,0,16.652125,0.12592,0.22196,10,2,0,12,2.325893,0.797386,13.940005,0.05885,3.001145,2.33278,0.119307
510,832,PhantomBot,muravev,1817,1632,6,0,0,10.652125,0.12592,0.22196,6,0,0,6,2.525969,0.743635,9.67441,0.05885,1.26674,2.445668,0.148318
510,836,PhantomBot,muravevTerran,1817,1477,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.876229,4.32958,0.05885,0.61157,2.349308,0.219992
510,858,PhantomBot,Crawler,1817,1562,7,0,0,11.652125,0.12592,0.22196,4,3,0,7,2.11215,0.812738,8.015859,0.05885,3.925291,2.210966,0.142004
510,876,PhantomBot,GenesisLotus,1817,1411,2,0,0,6.652125,0.12592,0.22196,2,0,0,2,1.950278,0.911905,6.505861,0.05885,0.435289,2.235299,0.185927
510,901,PhantomBot,clone,1817,1667,17,0,1,21.652125,0.12592,1.22196,11,5,1,17,2.325099,0.703385,14.475531,1.05885,6.465619,2.330601,0.104877
510,930,PhantomBot,SiriusBot,1817,1519,8,0,1,12.652125,0.12592,1.22196,8,0,0,8,2.178534,0.847539,12.187816,0.05885,0.753334,2.244216,0.136433
510,939,PhantomBot,RustyNikolaj,1817,1539,3,0,0,7.652125,0.12592,0.22196,3,0,0,3,2.447939,0.83206,7.111332,0.05885,0.829818,2.386295,0.173919
510,940,PhantomBot,Princess-Mika-Test,1817,1524,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.222459,0.843782,5.169255,0.05885,0.771895,2.328167,0.200824
510,943,PhantomBot,puck,1817,1529,3,0,0,7.652125,0.12592,0.22196,3,0,0,3,2.4885,0.839951,7.150322,0.05885,0.790828,2.401505,0.173919
510,948,PhantomBot,titania,1817,1185,1,0,0,5.652125,0.12592,0.22196,1,0,0,1,2.252344,0.974371,5.814515,0.05885,0.126635,2.333147,0.200824
510,953,PhantomBot,ZeratulsRevengeTest,1817,1702,20,0,0,24.652125,0.12592,0.22196,1,19,0,20,1.779767,0.659708,4.259716,0.05885,20.681434,1.893675,0.098383
510,959,PhantomBot,ur_moms_a_ho,1817,1600,0,0,0,4.652125,0.12592,0.22196,0,0,0,0,,0.777153,3.84003,0.05885,1.10112,2.349308,0.219992
