match_id,time_start,time_end,bot_a,bot_b,outcome_a,duration_minutes,category,elo_diff
2617,2660.14,2668.12,1089,729,1.0,7.98,normal,98.16
2620,2662.03,2668.54,262,357,0.0,6.51,normal,20.12
2616,2660.0,2668.61,1081,930,1.0,8.61,normal,2.9
2614,2658.3,2668.76,998,966,0.0,10.46,normal,31.74
2615,2658.72,2669.02,943,1057,1.0,10.3,normal,91.38
2624,2666.09,2671.16,797,1079,0.0,5.07,abnormal,2.69
2623,2665.62,2671.71,1049,858,0.0,6.09,normal,225.86
2570,2612.29,2672.29,1007,1052,0.5,60.0,timelimit,122.41
2621,2662.69,2674.94,1030,115,1.0,12.25,normal,31.86
2619,2661.12,2675.71,496,730,1.0,14.59,normal,67.67
2627,2668.61,2676.04,1081,352,0.0,7.43,normal,81.78
2622,2662.81,2676.1,516,832,0.0,13.29,normal,8.75
2625,2668.12,2677.4,876,729,1.0,9.28,normal,77.3
2628,2668.76,2677.87,346,966,0.0,9.11,normal,44.0
2629,2669.02,2679.35,1057,605,0.0,10.33,normal,128.2
2631,2671.71,2679.85,1082,858,1.0,8.14,normal,0.45
2626,2668.54,2680.67,1054,1050,1.0,12.13,normal,3.98
2637,2677.4,2681.6,729,352,1.0,4.2,abnormal,10.88
2630,2671.16,2681.78,797,718,1.0,10.62,abnormal,3.83
2636,2676.1,2681.88,338,357,1.0,5.78,normal,5.68
2632,2672.29,2682.62,1049,977,0.5,10.33,normal,165.06
2638,2677.87,2682.87,346,832,1.0,5.0,normal,22.2
2639,2679.35,2684.75,1081,1057,1.0,5.4,normal,55.23
2635,2676.04,2685.5,720,939,1.0,9.46,normal,8.05
2634,2675.71,2686.25,998,732,0.0,10.54,normal,35.99
2633,2674.94,2686.39,517,1079,1.0,11.45,normal,35.16
2640,2679.85,2689.02,1038,858,0.0,9.17,normal,7.45
2646,2682.87,2691.86,338,759,1.0,8.99,normal,31.0
2642,2681.6,2692.25,446,115,0.0,10.65,normal,42.31
2644,2681.88,2693.11,961,730,0.0,11.23,normal,164.69
2647,2684.75,2693.72,1081,729,1.0,8.97,normal,71.45
2641,2680.67,2694.4,340,223,1.0,13.73,normal,39.98
2643,2681.78,2694.59,836,943,1.0,12.81,normal,8.74
2649,2686.25,2694.83,1030,966,0.0,8.58,normal,14.87
2650,2686.39,2694.95,517,262,0.0,8.56,normal,11.42
2653,2692.25,2697.26,510,346,0.0,5.01,normal,6.29
2648,2685.5,2700.21,1089,1050,1.0,14.71,normal,0.07
2651,2689.02,2701.32,1038,940,0.0,12.3,normal,2.61
2599,2641.48,2701.48,1078,1023,0.5,60.0,timelimit,39.5
2652,2691.86,2701.65,49,338,1.0,9.79,normal,29.58
2654,2693.11,2701.75,720,858,1.0,8.64,normal,5.33
2656,2694.4,2704.71,526,340,1.0,10.31,normal,12.9
2655,2693.72,2704.76,496,998,1.0,11.04,normal,111.73
2657,2694.59,2704.87,970,699,0.0,10.28,normal,18.31
2658,2694.83,2705.93,1082,637,0.0,11.1,normal,10.47
2660,2697.26,2706.05,708,117,1.0,8.79,abnormal,36.71
2659,2694.95,2706.96,960,517,1.0,12.01,normal,21.0
2663,2701.48,2707.97,1078,1081,0.0,6.49,normal,60.21
2665,2701.75,2708.32,49,115,0.0,6.57,normal,15.64
2662,2701.32,2712.22,940,1050,1.0,10.9,normal,5.35
2667,2704.76,2713.67,338,340,0.5,8.91,normal,51.08
2671,2706.96,2714.56,720,708,0.0,7.6,normal,4.47
2670,2706.05,2715.49,510,998,1.0,9.44,normal,1.33
2664,2701.65,2715.84,1038,1023,1.0,14.19,normal,36.35
2661,2700.21,2715.96,1052,977,0.0,15.75,normal,58.36
2669,2705.93,2716.14,1089,970,0.0,10.21,normal,8.5
2672,2707.97,2717.59,1081,117,1.0,9.62,normal,18.14
2668,2704.87,2718.32,201,1057,1.0,13.45,normal,95.94
2666,2704.71,2721.31,167,223,0.0,16.6,normal,23.75
2673,2708.32,2721.65,1078,876,0.0,13.33,normal,70.55
2675,2713.67,2722.81,526,517,0.0,9.14,normal,31.74
2677,2715.49,2723.69,961,338,0.0,8.2,normal,44.55
2674,2712.22,2725.33,275,940,1.0,13.11,normal,18.29
2678,2715.84,2725.91,1079,340,0.0,10.07,normal,1.47
2681,2717.59,2726.48,836,970,0.0,8.89,normal,14.67
2676,2714.56,2726.61,708,718,0.0,12.05,normal,21.98
2684,2721.65,2727.01,1023,858,0.0,5.36,normal,52.59
2679,2715.96,2729.19,960,966,0.0,13.23,normal,51.6
2686,2723.69,2729.9,510,1030,0.0,6.21,normal,63.19
2682,2718.32,2729.99,1038,1044,0.0,11.67,normal,19.96
2689,2726.48,2732.31,836,1089,0.0,5.83,normal,1.77
2690,2726.61,2733.41,1054,708,0.0,6.8,normal,9.66
2683,2721.31,2734.11,1085,1081,0.0,12.8,normal,0.27
2685,2722.81,2734.43,167,518,1.0,11.62,normal,19.34
2688,2725.91,2734.52,517,340,1.0,8.61,normal,33.5
2680,2716.14,2736.18,1052,729,0.0,20.04,normal,21.41
2691,2727.01,2736.44,526,49,0.0,9.43,normal,91.24
2693,2729.9,2738.39,1058,970,1.0,8.49,normal,1.86
2695,2732.31,2739.02,496,699,1.0,6.71,normal,129.02
2694,2729.99,2739.05,1082,1065,1.0,9.06,normal,13.33
2700,2736.18,2741.71,1030,338,1.0,5.53,normal,30.84
2692,2729.19,2742.62,1023,809,0.0,13.43,abnormal,3.22
2645,2682.62,2742.62,721,1049,0.5,60.0,timelimit,199.17
2696,2733.41,2743.12,1054,943,1.0,9.71,normal,9.67
2687,2725.33,2743.52,341,940,0.0,18.19,abnormal,9.59
2699,2734.52,2744.51,518,516,1.0,9.99,normal,2.21
2697,2734.11,2745.66,708,637,1.0,11.55,normal,8.93
2698,2734.43,2746.56,167,960,1.0,12.13,normal,17.79
2702,2738.39,2747.22,1038,117,1.0,8.83,normal,31.63
2704,2739.05,2747.24,49,517,1.0,8.19,abnormal,43.67
2701,2736.44,2748.07,1085,930,1.0,11.63,normal,22.98
2703,2739.02,2748.11,40,732,1.0,9.09,normal,12.16
2705,2741.71,2750.05,970,901,1.0,8.34,normal,10.28
2709,2743.52,2750.91,1054,940,1.0,7.39,normal,13.92
2710,2744.51,2752.26,1081,341,1.0,7.75,normal,11.95
2707,2742.62,2753.94,721,1065,0.0,11.32,normal,13.81
2708,2743.12,2754.22,797,340,1.0,11.1,normal,2.51
2711,2745.66,2755.73,1049,730,0.0,10.07,normal,450.89
2706,2742.62,2758.71,836,809,1.0,16.09,normal,49.19
2717,2750.05,2759.08,901,708,1.0,9.03,normal,0.66
2713,2747.22,2759.18,117,352,0.0,11.96,normal,57.08
2714,2747.24,2759.49,446,248,1.0,12.25,normal,119.08
2716,2748.11,2760.23,732,966,0.0,12.12,normal,33.56
2718,2750.91,2760.47,970,953,1.0,9.56,normal,5.76
2712,2746.56,2760.57,167,759,1.0,14.01,normal,2.37
2721,2754.22,2763.13,1089,516,1.0,8.91,normal,1.49
2724,2759.08,2765.67,1042,930,1.0,6.59,normal,3.43
2728,2760.47,2766.67,1054,953,0.0,6.2,normal,2.69
2729,2760.57,2767.91,729,117,0.0,7.34,normal,41.03
2727,2760.23,2768.03,262,732,0.0,7.8,normal,0.0
2722,2755.73,2768.1,1023,1052,0.0,12.37,normal,68.72
2726,2759.49,2768.62,357,248,0.0,9.13,normal,133.31
2730,2763.13,2772.86,960,346,0.0,9.73,normal,15.85
2723,2758.71,2772.94,836,1008,0.0,14.23,normal,3.51
2732,2766.67,2773.78,1058,953,1.0,7.11,normal,0.43
2733,2767.91,2773.95,970,1079,0.0,6.04,normal,1.85
2719,2752.26,2774.89,1085,341,1.0,22.63,normal,11.4
2731,2765.67,2776.56,961,1045,0.0,10.89,normal,0.22
2734,2768.03,2778.2,721,1078,1.0,10.17,normal,62.0
2725,2759.18,2778.58,1065,939,0.0,19.4,normal,5.51
2735,2768.1,2779.62,759,718,1.0,11.52,normal,5.26
2736,2768.62,2779.92,262,248,0.0,11.3,normal,127.06
2740,2773.95,2781.45,1023,729,1.0,7.5,normal,29.79
2739,2773.78,2781.96,1058,797,0.0,8.18,normal,13.83
2737,2772.86,2784.87,496,446,1.0,12.01,normal,71.39
2743,2778.2,2785.99,1054,970,0.0,7.79,normal,13.18
2738,2772.94,2786.35,1008,518,0.0,13.41,normal,15.6
2742,2776.56,2786.44,168,1045,0.0,9.88,normal,2.82
2741,2774.89,2786.5,341,1050,0.0,11.61,normal,19.31
2746,2779.92,2790.2,981,248,0.0,10.28,normal,217.92
2744,2778.58,2790.87,1065,352,1.0,12.29,abnormal,83.97
2751,2786.35,2791.47,970,797,0.0,5.12,abnormal,27.62
2745,2779.62,2792.34,1085,858,1.0,12.72,normal,8.02
2750,2785.99,2794.54,953,832,1.0,8.55,normal,4.8
2756,2791.47,2795.48,809,352,1.0,4.01,abnormal,48.03
2752,2786.44,2795.53,730,446,1.0,9.09,normal,121.27
2748,2781.96,2796.16,262,340,1.0,14.2,normal,41.8
2753,2786.5,2796.81,341,779,0.0,10.31,normal,8.45
2749,2784.87,2797.19,961,718,1.0,12.32,normal,1.36
2757,2792.34,2799.56,1042,858,0.0,7.22,normal,34.14
2755,2790.87,2801.11,1079,168,0.0,10.24,normal,6.72
2754,2790.2,2803.47,496,248,0.0,13.27,normal,33.85
2762,2796.81,2803.75,341,117,0.0,6.94,abnormal,7.67
2761,2796.16,2805.55,346,115,0.0,9.39,normal,78.93
2760,2795.53,2805.72,1089,637,1.0,10.19,normal,2.88
2763,2797.19,2806.39,340,708,1.0,9.2,normal,15.92
2759,2795.48,2807.49,1008,1085,1.0,12.01,normal,4.64
2715,2748.07,2808.07,49,1026,0.5,60.0,timelimit,293.39
2758,2794.54,2809.2,970,518,1.0,14.66,abnormal,2.81
2764,2799.56,2810.14,998,953,0.0,10.58,normal,10.42
2765,2801.11,2812.28,759,168,0.0,11.17,normal,8.77
2771,2807.49,2812.82,1042,809,1.0,5.33,normal,5.48
2720,2753.94,2813.94,1081,940,0.5,60.0,timelimit,2.2
2766,2803.47,2815.42,40,248,0.0,11.95,normal,123.4
2767,2803.75,2815.95,827,718,0.0,12.2,normal,14.29
2769,2805.72,2816.05,341,930,0.0,10.33,normal,2.78
2770,2806.39,2820.94,1045,115,0.0,14.55,normal,110.27
2773,2809.2,2821.57,961,699,0.0,12.37,normal,1.15
2777,2813.94,2822.77,1008,1060,0.0,8.83,normal,14.44
2774,2810.14,2823.31,167,262,0.0,13.17,normal,19.73
2775,2812.28,2823.52,49,446,1.0,11.24,normal,41.59
2778,2815.42,2823.92,720,940,0.0,8.5,normal,8.1
2780,2816.05,2824.3,960,953,0.0,8.25,normal,9.99
2768,2805.55,2824.78,1038,939,1.0,19.23,normal,0.75
2776,2812.82,2825.22,970,168,0.0,12.4,normal,19.01
2779,2815.95,2830.41,223,248,0.0,14.46,normal,151.43
2781,2820.94,2831.01,340,1045,1.0,10.07,normal,14.36
2783,2822.77,2833.75,526,1060,1.0,10.98,normal,3.43
2788,2824.78,2833.86,201,112,1.0,9.08,normal,33.05
2789,2825.22,2834.01,953,346,1.0,8.79,normal,26.67
2782,2821.57,2837.28,827,637,1.0,15.71,normal,1.79
2786,2823.92,2837.96,940,832,0.0,14.04,normal,20.37
2784,2823.31,2838.21,40,115,1.0,14.9,normal,74.96
2787,2824.3,2839.51,341,1057,0.0,15.21,normal,43.75
2785,2823.52,2839.86,1008,981,0.0,16.34,normal,5.46
2747,2781.45,2841.45,1078,1052,0.5,60.0,timelimit,23.74
2794,2834.01,2843.58,49,262,1.0,9.57,normal,51.73
2792,2833.75,2843.59,1080,1060,0.0,9.84,normal,12.53
2795,2837.28,2847.14,1089,827,1.0,9.86,normal,7.0
2796,2837.96,2847.35,526,223,0.0,9.39,normal,34.78
2793,2833.86,2848.73,112,779,0.0,14.87,normal,0.59
2799,2839.86,2849.36,338,730,0.0,9.5,normal,135.81
2802,2843.59,2850.57,1058,1080,0.0,6.98,normal,32.03
2797,2838.21,2850.9,940,637,0.0,12.69,normal,4.52
2798,2839.51,2851.31,341,729,0.0,11.8,normal,44.89
2801,2843.58,2851.85,168,953,1.0,8.27,normal,4.38
2790,2830.41,2852.63,720,248,0.0,22.22,abnormal,243.81
2800,2841.45,2853.63,961,832,1.0,12.18,normal,3.99
2803,2847.14,2856.47,1060,1045,1.0,9.33,normal,13.81
2806,2849.36,2857.3,1008,779,0.0,7.94,normal,31.63
2805,2848.73,2860.55,112,977,1.0,11.82,normal,12.34
2807,2850.57,2860.74,1080,518,0.0,10.17,normal,12.24
2808,2850.9,2861.1,1058,708,1.0,10.2,normal,18.74
2804,2847.35,2863.54,340,115,0.0,16.19,normal,117.69
2812,2853.63,2863.69,1085,720,0.0,10.06,normal,2.56
2810,2851.85,2864.4,341,1052,1.0,12.55,normal,47.8
2814,2857.3,2865.15,960,1060,0.0,7.85,normal,5.14
2809,2851.31,2866.59,1038,637,0.0,15.28,normal,13.03
2772,2808.07,2868.07,1049,1026,0.5,60.0,timelimit,85.74
2816,2860.74,2868.18,809,858,0.0,7.44,normal,61.93
2811,2852.63,2868.56,1057,939,1.0,15.93,normal,84.47
2817,2861.1,2869.81,49,40,0.0,8.71,normal,43.89
2813,2856.47,2871.62,730,248,0.0,15.15,normal,6.76
2822,2866.59,2873.01,341,352,0.0,6.42,abnormal,38.84
2820,2864.4,2873.9,1085,1065,0.0,9.5,normal,1.89
2823,2868.07,2874.12,1042,1026,1.0,6.05,normal,99.78
2819,2863.69,2874.68,1078,930,0.0,10.99,normal,56.53
2815,2860.55,2875.09,1008,112,0.0,14.54,normal,31.75
2826,2869.81,2877.61,338,732,0.0,7.8,normal,12.45
2824,2868.18,2877.86,1049,117,1.0,9.68,normal,173.17
2821,2865.15,2879.1,1060,759,1.0,13.95,normal,1.28
2818,2863.54,2880.35,168,115,0.0,16.81,normal,98.37
2828,2873.01,2881.19,836,779,0.0,8.18,normal,19.1
2832,2875.09,2883.25,1008,1057,1.0,8.16,normal,71.18
2830,2874.12,2883.87,341,1026,1.0,9.75,normal,60.3
2825,2868.56,2884.14,827,858,1.0,15.58,normal,4.1
2827,2871.62,2884.23,510,248,0.0,12.61,normal,193.62
2829,2873.9,2885.96,40,223,0.0,12.06,normal,33.71
2831,2874.68,2887.44,940,930,0.0,12.76,normal,37.67
2837,2881.19,2888.0,1060,346,0.0,6.81,normal,13.52
2833,2877.61,2888.43,340,732,0.0,10.82,normal,67.18
2791,2831.01,2891.01,1054,1081,0.5,60.0,timelimit,11.5
2836,2880.35,2893.06,637,352,1.0,12.71,normal,126.82
2841,2884.23,2893.16,1089,510,0.0,8.93,normal,22.84
2838,2883.25,2893.29,1080,1065,0.0,10.04,normal,13.49
2839,2883.87,2893.76,341,977,1.0,9.89,normal,8.93
2834,2877.86,2894.05,1049,1078,0.0,16.19,normal,94.85
2844,2888.0,2894.11,1058,960,0.0,6.11,normal,2.43
2835,2879.1,2894.46,112,939,0.0,15.36,normal,7.77
2840,2884.14,2895.49,827,981,0.0,11.35,normal,9.92
2842,2885.96,2897.1,953,248,0.0,11.14,normal,201.51
2845,2888.43,2897.91,338,168,0.0,9.48,normal,15.0
2843,2887.44,2899.29,275,832,1.0,11.85,normal,5.12
2852,2894.11,2899.4,1030,732,1.0,5.29,normal,23.82
2846,2891.01,2900.9,1085,779,0.0,9.89,normal,6.07
2850,2893.76,2901.01,809,940,0.0,7.25,abnormal,51.46
2853,2894.46,2901.45,112,341,1.0,6.99,normal,29.41
2848,2893.16,2903.31,510,1060,0.0,10.15,normal,11.33
2847,2893.06,2904.51,526,970,1.0,11.45,normal,5.57
2855,2897.1,2906.95,876,1026,1.0,9.85,normal,134.24
2854,2895.49,2907.38,827,201,0.0,11.89,normal,5.16
2861,2901.45,2908.86,720,1065,1.0,7.41,normal,0.29
2858,2899.4,2909.63,1030,699,1.0,10.23,normal,97.19
2863,2904.51,2909.77,338,1060,0.0,5.26,normal,16.64
2851,2894.05,2910.44,1078,352,1.0,16.39,normal,2.26
2862,2903.31,2912.37,510,275,1.0,9.06,normal,15.18
2859,2900.9,2913.59,779,858,0.0,12.69,normal,7.41
2864,2906.95,2914.11,960,223,0.0,7.16,normal,49.03
2860,2901.01,2914.29,836,939,0.0,13.28,normal,3.91
2866,2908.86,2917.78,1089,718,0.0,8.92,normal,14.23
2869,2910.44,2918.24,1030,1060,0.0,7.8,normal,88.04
2865,2907.38,2919.69,827,1050,1.0,12.31,normal,9.31
2872,2914.11,2919.71,338,953,0.0,5.6,normal,16.47
2867,2909.63,2920.22,112,809,1.0,10.59,normal,40.97
2868,2909.77,2920.38,971,708,1.0,10.61,normal,2.72
2877,2919.71,2923.7,526,338,1.0,3.99,abnormal,12.69
2871,2913.59,2924.33,1007,876,1.0,10.74,normal,2.88
2873,2914.29,2926.1,1078,341,0.0,11.81,normal,23.57
2876,2919.69,2928.22,517,1060,1.0,8.53,normal,12.69
2878,2920.22,2930.18,1008,1050,1.0,9.96,abnormal,1.66
2879,2920.38,2930.26,1054,971,0.0,9.88,normal,2.45
2870,2912.37,2930.79,248,115,1.0,18.42,normal,80.99
2874,2917.78,2930.88,836,1044,1.0,13.1,normal,3.22
2881,2924.33,2932.35,1089,1058,0.0,8.02,normal,12.32
2875,2918.24,2932.65,940,939,0.0,14.41,normal,0.04
2880,2923.7,2936.35,998,718,1.0,12.65,normal,6.58
2883,2928.22,2938.93,720,981,0.0,10.71,normal,5.16
2882,2926.1,2939.15,721,809,1.0,13.05,normal,49.02
2889,2932.65,2943.25,960,832,0.0,10.6,normal,22.63
2885,2930.26,2943.27,1082,971,0.0,13.01,abnormal,7.75
2887,2930.88,2943.37,1060,115,0.0,12.49,normal,103.11
2884,2930.18,2943.79,1079,338,0.0,13.61,normal,9.06
2888,2932.35,2944.22,1050,1044,0.0,11.87,normal,4.5
2886,2930.79,2946.78,708,779,1.0,15.99,normal,13.09
2892,2939.15,2947.43,1089,981,1.0,8.28,normal,14.28
2890,2936.35,2950.83,836,1038,1.0,14.48,normal,5.78
2891,2938.93,2951.04,112,940,0.0,12.11,normal,9.08
2849,2893.29,2953.29,1080,1081,0.5,60.0,timelimit,1.09
2894,2943.27,2953.81,526,510,0.0,10.54,normal,6.97
2893,2943.25,2954.04,960,637,1.0,10.79,normal,8.43
2897,2944.22,2954.86,797,1060,0.0,10.64,normal,10.62
2898,2946.78,2955.17,1082,939,1.0,8.39,normal,4.61
2900,2950.83,2957.53,517,168,0.0,6.7,normal,20.43
2896,2943.79,2957.69,1079,518,1.0,13.9,normal,0.97
2895,2943.37,2957.77,971,275,0.0,14.4,normal,6.77
2856,2897.91,2957.91,1057,117,0.5,60.0,timelimit,36.29
2899,2947.43,2958.36,809,1050,0.0,10.93,normal,58.36
2857,2899.29,2959.29,1049,729,0.5,60.0,timelimit,105.74
2901,2951.04,2959.43,112,352,1.0,8.39,abnormal,85.05
2904,2954.04,2963.75,338,605,0.0,9.71,normal,18.53
2911,2958.36,2963.76,960,1079,1.0,5.4,normal,2.1
2906,2955.17,2964.72,1080,1007,0.0,9.55,normal,3.11
2903,2953.81,2964.73,49,1030,0.0,10.92,normal,1.65
2907,2957.53,2964.93,797,168,1.0,7.4,normal,19.45
2905,2954.86,2966.74,721,1044,0.0,11.88,normal,7.29
2909,2957.77,2967.1,970,971,0.0,9.33,normal,8.51
2910,2957.91,2967.17,759,275,1.0,9.26,normal,4.83
2902,2953.29,2967.28,1085,1038,1.0,13.99,normal,13.78
2913,2959.43,2967.4,1049,876,0.0,7.97,normal,192.66
2908,2957.69,2971.18,510,167,0.0,13.49,normal,6.58
2915,2963.76,2972.19,1058,1079,0.0,8.43,normal,2.93
2916,2964.72,2972.53,1023,117,1.0,7.81,normal,13.7
2914,2963.75,2972.87,1060,262,1.0,9.12,normal,18.51
2918,2964.93,2974.83,49,953,1.0,9.9,normal,79.88
2923,2967.4,2975.28,1049,966,0.0,7.88,normal,363.91
2912,2959.29,2976.39,1078,729,0.0,17.1,normal,3.7
2919,2966.74,2976.49,961,960,0.5,9.75,normal,2.28
2920,2967.1,2977.31,971,718,0.0,10.21,normal,13.47
2922,2967.28,2977.38,1054,1065,1.0,10.1,normal,8.87
2917,2964.73,2978.89,1080,939,0.0,14.16,normal,2.36
2924,2971.18,2979.25,970,981,0.0,8.07,normal,1.84
2927,2972.87,2980.28,1060,732,0.0,7.41,normal,30.24
2921,2967.17,2980.31,526,759,1.0,13.14,normal,4.9
2926,2972.53,2980.83,876,1023,0.0,8.3,normal,49.54
2925,2972.19,2983.65,167,338,1.0,11.46,normal,20.92
2928,2974.83,2984.77,1082,708,0.0,9.94,normal,6.08
2930,2976.39,2984.78,262,223,0.0,8.39,normal,20.86
2929,2975.28,2986.36,940,1044,1.0,11.08,normal,0.94
2934,2978.89,2987.38,1085,1080,0.0,8.49,normal,6.42
2932,2977.31,2987.51,960,605,0.0,10.2,normal,0.63
2937,2980.31,2989.41,1060,966,0.0,9.1,normal,72.59
2931,2976.49,2989.77,1057,729,0.0,13.28,normal,8.75
2935,2979.25,2990.23,1089,518,0.0,10.98,normal,9.46
2933,2977.38,2991.53,718,699,1.0,14.15,normal,0.87
2938,2980.83,2991.7,49,732,1.0,10.87,normal,27.05
2936,2980.28,2992.65,970,637,0.0,12.37,normal,6.98
2939,2983.65,2995.54,720,1007,1.0,11.89,normal,1.46
2946,2989.77,2995.87,943,1065,1.0,6.1,normal,7.72
2944,2987.51,2996.41,605,223,0.0,8.9,normal,54.41
2941,2984.78,2996.8,759,832,1.0,12.02,normal,17.17
2940,2984.77,2997.3,510,797,1.0,12.53,normal,13.65
2942,2986.36,2997.59,1082,1081,0.0,11.23,normal,0.78
2947,2990.23,2998.97,971,981,1.0,8.74,normal,6.01
2949,2991.7,2999.99,262,718,1.0,8.29,normal,21.03
2950,2992.65,3002.48,167,1030,1.0,9.83,normal,75.09
2954,2996.8,3002.75,49,730,0.0,5.95,abnormal,77.1
2943,2987.38,3002.93,338,275,1.0,15.55,normal,11.51
2951,2995.54,3005.19,1080,112,1.0,9.65,normal,21.09
2953,2996.41,3005.73,1007,1044,0.0,9.32,normal,16.64
2955,2997.3,3005.84,518,699,1.0,8.54,normal,4.11
2952,2995.87,3006.2,1008,970,1.0,10.33,normal,7.64
2957,2998.97,3006.62,1060,446,0.0,7.65,normal,26.61
2948,2991.53,3007.78,201,708,1.0,16.25,normal,0.95
2959,3002.48,3008.18,1030,40,1.0,5.7,normal,31.34
2962,3005.19,3011.66,1049,341,0.0,6.47,normal,148.92
2961,3002.93,3011.71,730,953,1.0,8.78,normal,183.0
2965,3006.2,3012.52,338,518,1.0,6.32,normal,7.61
2945,2989.41,3012.6,827,939,0.0,23.19,normal,12.06
2958,2999.99,3012.7,836,1065,0.0,12.71,normal,13.91
2956,2997.59,3014.25,1085,729,0.0,16.66,normal,66.81
2966,3006.62,3014.83,526,446,0.0,8.21,normal,46.22
2971,3012.52,3014.93,1023,1044,0.0,2.41,abnormal,46.97
2963,3005.73,3015.24,1038,1042,1.0,9.51,abnormal,9.88
2964,3005.84,3015.36,971,1045,0.0,9.52,normal,14.45
2960,3002.75,3017.13,167,732,1.0,14.38,normal,22.72
2967,3007.78,3017.56,981,699,1.0,9.78,normal,15.74
2968,3008.18,3019.34,998,605,1.0,11.16,normal,1.76
2972,3012.6,3019.66,510,338,0.0,7.06,normal,11.47
2973,3012.7,3021.6,1078,117,0.5,8.9,normal,47.53
2975,3014.83,3023.54,262,446,0.0,8.71,normal,25.63
2978,3015.36,3024.11,1060,40,0.0,8.75,normal,45.56
2970,3011.71,3024.36,730,223,1.0,12.65,normal,122.68
2974,3014.25,3024.54,1049,1057,0.0,10.29,normal,120.14
2976,3014.93,3025.04,1085,1026,1.0,10.11,normal,118.35
2982,3019.66,3026.33,357,732,0.0,6.67,normal,30.54
2979,3017.13,3026.61,167,49,1.0,9.48,normal,49.75
2969,3011.66,3027.21,201,275,0.0,15.55,normal,3.51
2980,3017.56,3027.45,1045,981,1.0,9.89,normal,24.02
2977,3015.24,3030.61,1038,1050,0.0,15.37,normal,6.96
2983,3021.6,3030.63,797,517,1.0,9.03,normal,22.81
2981,3019.34,3030.68,1082,112,0.5,11.34,normal,30.69
2986,3024.36,3033.86,1030,340,1.0,9.5,normal,112.84
2984,3023.54,3034.18,168,446,0.0,10.64,normal,37.97
2989,3026.33,3034.37,998,357,0.0,8.04,normal,8.66
2987,3024.54,3034.72,1079,1060,0.5,10.18,normal,10.86
2995,3030.68,3035.72,1038,112,1.0,5.04,abnormal,10.38
2985,3024.11,3035.83,901,699,1.0,11.72,normal,11.44
2988,3025.04,3035.96,1008,827,0.0,10.92,normal,1.19
2990,3026.61,3036.48,836,341,1.0,9.87,normal,51.63
2991,3027.21,3039.69,1054,939,1.0,12.48,normal,5.88
3000,3035.72,3041.65,1030,971,1.0,5.93,normal,139.2
2993,3030.61,3041.95,809,1026,1.0,11.34,normal,67.35
2992,3027.45,3042.07,1042,1052,0.0,14.62,abnormal,95.95
2998,3034.37,3042.38,797,357,0.0,8.01,normal,2.76
2997,3034.18,3042.61,168,732,1.0,8.43,normal,39.36
3001,3035.83,3044.07,960,901,1.0,8.24,normal,1.63
3002,3035.96,3044.66,49,1060,1.0,8.7,normal,84.84
2994,3030.63,3044.93,876,1050,0.0,14.3,normal,10.58
2996,3033.86,3044.98,167,517,1.0,11.12,normal,24.98
3003,3036.48,3045.62,827,1081,0.0,9.14,normal,0.37
2999,3034.72,3047.43,526,998,0.0,12.71,normal,0.18
3004,3039.69,3049.08,759,953,1.0,9.39,normal,2.2
3008,3042.38,3051.84,357,446,0.0,9.46,normal,42.14
3006,3041.95,3052.25,1007,930,1.0,10.3,normal,25.89
3012,3044.93,3052.55,1030,168,0.0,7.62,normal,82.37
3010,3044.07,3052.91,338,901,1.0,8.84,normal,33.0
3005,3041.65,3053.34,1079,605,1.0,11.69,normal,0.56
3007,3042.07,3053.89,809,1052,1.0,11.82,normal,39.03
3014,3045.62,3054.22,517,718,1.0,8.6,normal,27.12
3009,3042.61,3055.9,516,1026,1.0,13.29,normal,172.64
3015,3047.43,3056.24,1081,699,0.0,8.81,normal,1.43
3017,3051.84,3059.68,960,357,0.0,7.84,normal,25.58
3013,3044.98,3060.68,167,966,1.0,15.7,normal,39.09
3023,3054.22,3061.43,517,338,1.0,7.21,normal,7.22
3018,3052.25,3061.62,496,930,1.0,9.37,normal,228.88
3019,3052.55,3062.64,40,168,1.0,10.09,normal,23.12
3020,3052.91,3066.29,901,832,1.0,13.38,normal,7.36
3021,3053.34,3066.64,1079,223,0.0,13.3,normal,62.13
3016,3049.08,3067.27,1050,939,0.0,18.19,normal,6.71
3025,3056.24,3067.38,836,1026,1.0,11.14,normal,166.33
3026,3059.68,3068.69,730,357,1.0,9.01,normal,164.7
3027,3060.68,3070.33,518,732,0.0,9.65,normal,65.95
3029,3061.62,3071.34,1060,496,0.0,9.72,normal,139.96
3030,3062.64,3073.02,930,977,1.0,10.38,normal,30.8
3028,3061.43,3073.73,1089,971,1.0,12.3,normal,2.95
3022,3053.89,3074.05,1082,1052,1.0,20.16,normal,129.06
3031,3066.29,3074.88,526,901,1.0,8.59,normal,5.97
3034,3067.38,3077.4,1007,1050,0.0,10.02,normal,12.48
3040,3074.05,3078.45,836,832,1.0,4.4,abnormal,15.74
3035,3068.69,3078.81,168,357,1.0,10.12,normal,5.3
3032,3066.64,3079.56,759,1045,0.0,12.92,normal,4.41
3037,3071.34,3081.11,1030,496,0.0,9.77,normal,39.56
3033,3067.27,3081.55,858,939,0.0,14.28,normal,0.29
3036,3070.33,3083.18,167,730,0.0,12.85,normal,127.79
3038,3073.02,3083.26,1008,930,0.5,10.24,normal,35.4
