round,bot_id,bot_name,elo,division
19,1030,who,1944.0,1
19,223,DominionDog,1905.09,1
19,966,ArgoBot,1889.0,1
19,517,VeTerran-revived,1838.62,1
19,40,SharpenedEdge,1833.74,1
19,732,GPT,1832.15,1
19,167,TyrT,1811.59,1
19,446,Xena,1806.47,1
19,168,sharkbot,1795.6,1
19,262,whalemean,1793.74,1
19,338,smallBly,1774.83,1
19,346,Sharkling,1754.03,1
19,357,12PoolBot,1747.28,1
19,510,PhantomBot,1741.96,1
19,1045,tito,1737.34,1
19,953,ZeratulsRevengeTest,1710.99,1
19,340,MechaShark,1710.56,1
19,526,Apidae,1707.12,1
19,759,BotTato,1693.82,1
19,961,AvocaDOS,1688.68,1
19,1080,JimmyBot,1675.64,1
19,797,WickedBot,1672.98,1
19,201,QueenBot,1666.9,1
19,1060,WildFire,1666.73,2
19,1058,JimmyBotP,1661.35,2
19,1089,WorkingAsIntended,1659.45,2
19,699,Clicadinha,1656.88,2
19,901,clone,1656.02,2
19,718,Mulebot,1652.44,2
19,832,muravev,1644.93,2
19,605,nida,1635.36,2
19,518,norman,1633.97,2
19,998,LordSuperKing,1628.87,2
19,960,BigDaddy,1628.29,2
19,1054,JimmyBotZ,1611.94,2
19,970,TheLAW,1599.48,2
19,637,72Tortoises,1592.85,2
19,1007,SharkGull,1591.03,2
19,1079,JimmyBotT,1581.23,2
19,827,smokinggunbot,1573.35,2
19,275,Lissy,1573.12,2
19,1082,Dasyatis,1571.26,2
19,1008,Creepy_canon,1561.34,2
19,720,PiG_Bot,1555.74,2
19,971,Nothing,1549.44,2
19,516,27turtles,1544.36,2
19,858,Crawler,1531.14,2
19,1050,onlyfans,1525.77,2
19,939,RustyNikolaj,1516.19,2
19,1044,DoopyBot,1491.55,2
19,836,muravevTerran,1489.77,3
19,930,SiriusBot,1487.27,3
19,943,puck,1482.16,3
19,721,49Terrapins,1479.63,3
19,940,Princess-Mika-Test,1475.56,3
19,1065,MindMatrix,1474.38,3
19,1081,ArtZerg,1473.05,3
19,708,Princess-Mika,1466.49,3
19,1023,MY_SCRIPTING_SON,1454.63,3
19,1038,PolyMorph,1445.91,3
19,1042,Creepy_duo_canon,1412.23,3
19,876,GenesisLotus,1402.11,3
19,112,Tyckles,1400.46,3
19,981,KoB,1388.51,3
19,1085,AgoraLord,1367.22,3
19,1057,DoopyBot-Test,1365.56,3
19,341,gotest,1352.65,3
19,977,Siriusly,1349.22,3
19,779,oberon,1345.51,3
19,117,Chance,1335.78,3
19,729,Alexa,1334.33,3
19,809,PrimordialOrigin,1291.14,3
19,352,Belzebuth,1272.82,3
19,1078,LoremIpsum,1247.23,3
19,1052,Starlight,1220.18,3
19,1026,WildLupo,1201.18,3
19,1049,TheCatSC2Bot,990.27,3
20,248,Eris,2219.05,1
20,730,Deimos,2126.83,1
20,496,Zozo,2026.4,1
20,115,BenBotBC,2001.91,1
20,49,MicroMachine,1978.93,1
20,223,DominionDog,1912.12,1
20,1030,who,1883.72,1
20,966,ArgoBot,1868.27,1
20,732,GPT,1855.38,1
20,40,SharpenedEdge,1853.59,1
20,517,VeTerran-revived,1848.3,1
20,262,whalemean,1841.61,1
20,168,sharkbot,1810.69,1
20,446,Xena,1805.54,1
20,167,TyrT,1779.82,1
20,357,12PoolBot,1775.3,1
20,346,Sharkling,1770.69,1
20,340,MechaShark,1760.58,1
20,510,PhantomBot,1745.73,1
20,338,smallBly,1739.06,1
20,797,WickedBot,1729.61,1
20,961,AvocaDOS,1723.1,1
20,953,ZeratulsRevengeTest,1718.23,1
20,1045,tito,1716.87,1
20,1060,WildFire,1711.78,1
20,1058,JimmyBotP,1708.65,1
20,998,LordSuperKing,1696.91,1
20,901,clone,1682.26,1
20,718,Mulebot,1675.93,2
20,699,Clicadinha,1663.73,2
20,1080,JimmyBot,1663.55,2
20,526,Apidae,1654.78,2
20,759,BotTato,1652.91,2
20,960,BigDaddy,1650.34,2
20,832,muravev,1644.41,2
20,1089,WorkingAsIntended,1642.34,2
20,201,QueenBot,1638.14,2
20,518,norman,1636.33,2
20,637,72Tortoises,1614.67,2
20,1054,JimmyBotZ,1607.56,2
20,605,nida,1594.73,2
20,1007,SharkGull,1591.3,2
20,970,TheLAW,1587.61,2
20,720,PiG_Bot,1582.64,2
20,275,Lissy,1582.34,2
20,1082,Dasyatis,1581.06,2
20,1079,JimmyBotT,1576.53,2
20,971,Nothing,1553.5,2
20,1050,onlyfans,1528.06,2
20,708,Princess-Mika,1514.65,2
20,516,27turtles,1512.27,2
20,827,smokinggunbot,1512.21,2
20,1008,Creepy_canon,1505.11,2
20,930,SiriusBot,1501.79,2
20,940,Princess-Mika-Test,1498.03,2
20,858,Crawler,1493.72,3
20,836,muravevTerran,1493.45,3
20,1081,ArtZerg,1492.61,3
20,939,RustyNikolaj,1490.45,3
20,721,49Terrapins,1481.43,3
20,1044,DoopyBot,1467.64,3
20,943,puck,1462.33,3
20,981,KoB,1450.67,3
20,1023,MY_SCRIPTING_SON,1443.02,3
20,1038,PolyMorph,1427.8,3
20,117,Chance,1408.69,3
20,876,GenesisLotus,1401.65,3
20,1065,MindMatrix,1391.45,3
20,112,Tyckles,1387.92,3
20,977,Siriusly,1383.99,3
20,1085,AgoraLord,1376.13,3
20,1057,DoopyBot-Test,1371.69,3
20,341,gotest,1360.9,3
20,779,oberon,1329.26,3
20,1042,Creepy_duo_canon,1329.07,3
20,729,Alexa,1319.53,3
20,809,PrimordialOrigin,1300.55,3
20,1078,LoremIpsum,1243.74,3
20,352,Belzebuth,1238.52,3
20,1052,Starlight,1224.73,3
20,1026,WildLupo,1192.04,3
20,1049,TheCatSC2Bot,979.6,3
21,248,Eris,2224.84,1
21,730,Deimos,2122.66,1
21,496,Zozo,2051.45,1
21,49,MicroMachine,2026.99,1
21,115,BenBotBC,1972.95,1
21,1030,who,1939.08,1
21,223,DominionDog,1925.59,1
21,732,GPT,1874.4,1
21,262,whalemean,1866.79,1
21,517,VeTerran-revived,1860.56,1
21,40,SharpenedEdge,1848.46,1
21,446,Xena,1830.27,1
21,168,sharkbot,1823.43,1
21,966,ArgoBot,1820.47,1
21,167,TyrT,1787.63,1
21,357,12PoolBot,1779.86,1
21,346,Sharkling,1776.15,1
21,340,MechaShark,1750.15,1
21,1045,tito,1743.74,1
21,953,ZeratulsRevengeTest,1733.15,1
21,961,AvocaDOS,1717.22,1
21,510,PhantomBot,1717.0,1
21,338,smallBly,1710.94,1
21,797,WickedBot,1708.75,1
21,759,BotTato,1703.89,1
21,901,clone,1696.0,1
21,718,Mulebot,1690.1,1
21,518,norman,1684.93,1
21,1060,WildFire,1684.44,2
21,960,BigDaddy,1684.2,2
21,1080,JimmyBot,1681.29,2
21,526,Apidae,1679.49,2
21,1058,JimmyBotP,1668.35,2
21,1089,WorkingAsIntended,1653.46,2
21,637,72Tortoises,1630.18,2
21,998,LordSuperKing,1629.59,2
21,201,QueenBot,1628.81,2
21,699,Clicadinha,1626.09,2
21,605,nida,1621.47,2
21,832,muravev,1620.87,2
21,1054,JimmyBotZ,1614.49,2
21,1079,JimmyBotT,1599.42,2
21,1007,SharkGull,1597.23,2
21,970,TheLAW,1579.92,2
21,971,Nothing,1576.49,2
21,1082,Dasyatis,1560.51,2
21,720,PiG_Bot,1549.82,2
21,275,Lissy,1546.64,2
21,1081,ArtZerg,1539.31,2
21,1008,Creepy_canon,1538.83,2
21,858,Crawler,1528.8,2
21,827,smokinggunbot,1527.03,2
21,516,27turtles,1525.89,2
21,708,Princess-Mika,1501.07,2
21,836,muravevTerran,1493.57,2
21,940,Princess-Mika-Test,1481.63,3
21,1038,PolyMorph,1478.05,3
21,1023,MY_SCRIPTING_SON,1474.95,3
21,939,RustyNikolaj,1472.71,3
21,1044,DoopyBot,1442.72,3
21,930,SiriusBot,1432.05,3
21,1050,onlyfans,1430.72,3
21,943,puck,1427.35,3
21,981,KoB,1418.21,3
21,721,49Terrapins,1409.04,3
21,1065,MindMatrix,1403.7,3
21,1085,AgoraLord,1403.06,3
21,117,Chance,1395.17,3
21,876,GenesisLotus,1392.4,3
21,1057,DoopyBot-Test,1385.43,3
21,112,Tyckles,1378.1,3
21,1042,Creepy_duo_canon,1362.61,3
21,977,Siriusly,1358.5,3
21,341,gotest,1349.04,3
21,779,oberon,1337.09,3
21,809,PrimordialOrigin,1318.71,3
21,729,Alexa,1296.68,3
21,1078,LoremIpsum,1261.52,3
21,1052,Starlight,1253.54,3
21,352,Belzebuth,1206.81,3
21,1026,WildLupo,1191.17,3
21,1049,TheCatSC2Bot,964.34,3
22,248,Eris,2238.56,1
22,730,Deimos,2147.68,1
22,496,Zozo,2095.19,1
22,115,BenBotBC,2007.54,1
22,49,MicroMachine,1981.28,1
22,1030,who,1887.36,1
22,517,VeTerran-revived,1877.74,1
22,446,Xena,1875.37,1
22,223,DominionDog,1870.69,1
22,40,SharpenedEdge,1864.4,1
22,732,GPT,1847.5,1
22,966,ArgoBot,1846.07,1
22,262,whalemean,1843.51,1
22,168,sharkbot,1842.55,1
22,346,Sharkling,1800.5,1
22,1045,tito,1796.29,1
22,167,TyrT,1776.32,1
22,797,WickedBot,1768.37,1
22,357,12PoolBot,1752.74,1
22,340,MechaShark,1738.34,1
22,338,smallBly,1722.59,1
22,953,ZeratulsRevengeTest,1709.91,1
22,901,clone,1703.45,1
22,510,PhantomBot,1702.98,1
22,961,AvocaDOS,1699.86,1
22,759,BotTato,1692.35,1
22,960,BigDaddy,1686.5,1
22,1060,WildFire,1686.26,1
22,699,Clicadinha,1680.05,2
22,1058,JimmyBotP,1667.25,2
22,605,nida,1661.49,2
22,518,norman,1656.09,2
22,832,muravev,1655.62,2
22,970,TheLAW,1648.52,2
22,526,Apidae,1647.84,2
22,998,LordSuperKing,1643.11,2
22,718,Mulebot,1642.2,2
22,1080,JimmyBot,1635.29,2
22,1089,WorkingAsIntended,1633.03,2
22,637,72Tortoises,1626.34,2
22,1079,JimmyBotT,1615.11,2
22,1054,JimmyBotZ,1589.53,2
22,971,Nothing,1581.32,2
22,827,smokinggunbot,1577.01,2
22,1007,SharkGull,1575.38,2
22,1082,Dasyatis,1570.19,2
22,1081,ArtZerg,1557.7,2
22,275,Lissy,1557.48,2
22,1008,Creepy_canon,1552.54,2
22,201,QueenBot,1545.7,2
22,858,Crawler,1539.02,2
22,720,PiG_Bot,1538.34,2
22,939,RustyNikolaj,1505.81,2
22,930,SiriusBot,1504.92,2
22,516,27turtles,1483.46,2
22,836,muravevTerran,1482.66,3
22,940,Princess-Mika-Test,1474.87,3
22,1050,onlyfans,1469.93,3
22,1038,PolyMorph,1462.48,3
22,981,KoB,1450.93,3
22,708,Princess-Mika,1450.5,3
22,943,puck,1446.59,3
22,1044,DoopyBot,1442.99,3
22,876,GenesisLotus,1433.13,3
22,1042,Creepy_duo_canon,1415.07,3
22,1065,MindMatrix,1410.32,3
22,1023,MY_SCRIPTING_SON,1405.6,3
22,721,49Terrapins,1395.55,3
22,117,Chance,1365.12,3
22,1085,AgoraLord,1364.76,3
22,341,gotest,1362.27,3
22,112,Tyckles,1349.18,3
22,977,Siriusly,1343.73,3
22,1057,DoopyBot-Test,1343.05,3
22,779,oberon,1339.82,3
22,809,PrimordialOrigin,1328.53,3
22,729,Alexa,1312.46,3
22,1052,Starlight,1257.75,3
22,1078,LoremIpsum,1247.36,3
22,352,Belzebuth,1186.85,3
22,1026,WildLupo,1148.4,3
22,1049,TheCatSC2Bot,957.85,3
23,248,Eris,2221.29,1
23,730,Deimos,2142.08,1
23,496,Zozo,2128.97,1
23,49,MicroMachine,2009.83,1
23,115,BenBotBC,1957.99,1
23,446,Xena,1916.5,1
23,1030,who,1902.1,1
23,223,DominionDog,1889.21,1
23,966,ArgoBot,1881.0,1
23,732,GPT,1860.28,1
23,40,SharpenedEdge,1852.57,1
23,168,sharkbot,1844.19,1
23,517,VeTerran-revived,1827.92,1
23,346,Sharkling,1798.28,1
23,357,12PoolBot,1797.74,1
23,262,whalemean,1794.17,1
23,167,TyrT,1769.91,1
23,1045,tito,1747.62,1
23,340,MechaShark,1742.73,1
23,960,BigDaddy,1733.94,1
23,901,clone,1725.46,1
23,797,WickedBot,1720.55,1
23,998,LordSuperKing,1714.03,1
23,338,smallBly,1711.01,1
23,1060,WildFire,1709.6,1
23,510,PhantomBot,1707.8,1
23,605,nida,1704.69,1
23,953,ZeratulsRevengeTest,1700.35,1
23,961,AvocaDOS,1699.91,2
23,518,norman,1672.35,2
23,718,Mulebot,1670.15,2
23,759,BotTato,1668.93,2
23,1058,JimmyBotP,1663.38,2
23,832,muravev,1660.86,2
23,1080,JimmyBot,1655.67,2
23,970,TheLAW,1625.6,2
23,1054,JimmyBotZ,1624.65,2
23,526,Apidae,1623.92,2
23,1089,WorkingAsIntended,1615.79,2
23,1079,JimmyBotT,1613.2,2
23,637,72Tortoises,1607.14,2
23,699,Clicadinha,1603.26,2
23,1081,ArtZerg,1591.7,2
23,275,Lissy,1583.46,2
23,827,smokinggunbot,1572.15,2
23,201,QueenBot,1567.37,2
23,1007,SharkGull,1566.91,2
23,971,Nothing,1555.24,2
23,1008,Creepy_canon,1553.7,2
23,1082,Dasyatis,1537.13,2
23,858,Crawler,1535.54,2
23,720,PiG_Bot,1535.53,2
23,708,Princess-Mika,1519.12,2
23,516,27turtles,1509.44,2
23,930,SiriusBot,1494.31,2
23,940,Princess-Mika-Test,1486.23,3
23,943,puck,1477.03,3
23,981,KoB,1465.82,3
23,836,muravevTerran,1459.07,3
23,1042,Creepy_duo_canon,1446.14,3
23,1044,DoopyBot,1442.5,3
23,876,GenesisLotus,1442.1,3
23,1038,PolyMorph,1437.98,3
23,1065,MindMatrix,1437.51,3
23,1050,onlyfans,1437.19,3
23,939,RustyNikolaj,1433.16,3
23,1023,MY_SCRIPTING_SON,1398.21,3
23,112,Tyckles,1388.92,3
23,1085,AgoraLord,1380.99,3
23,721,49Terrapins,1378.45,3
23,117,Chance,1349.11,3
23,1057,DoopyBot-Test,1340.24,3
23,729,Alexa,1330.21,3
23,341,gotest,1325.31,3
23,977,Siriusly,1305.11,3
23,779,oberon,1301.31,3
23,809,PrimordialOrigin,1285.59,3
23,352,Belzebuth,1248.55,3
23,1078,LoremIpsum,1233.88,3
23,1052,Starlight,1215.66,3
23,1026,WildLupo,1156.65,3
23,1049,TheCatSC2Bot,958.84,3
24,248,Eris,2221.72,1
24,496,Zozo,2126.68,1
24,730,Deimos,2118.68,1
24,49,MicroMachine,2026.48,1
24,115,BenBotBC,1976.05,1
24,966,ArgoBot,1901.08,1
24,223,DominionDog,1890.32,1
24,446,Xena,1887.3,1
24,1030,who,1881.67,1
24,517,VeTerran-revived,1869.69,1
24,732,GPT,1862.62,1
24,40,SharpenedEdge,1833.59,1
24,167,TyrT,1826.78,1
24,346,Sharkling,1815.75,1
24,168,sharkbot,1815.03,1
24,262,whalemean,1796.35,1
24,1045,tito,1788.99,1
24,357,12PoolBot,1765.76,1
24,510,PhantomBot,1760.14,1
24,340,MechaShark,1747.79,1
24,960,BigDaddy,1743.67,1
24,338,smallBly,1743.06,1
24,797,WickedBot,1711.85,1
24,718,Mulebot,1708.54,1
24,961,AvocaDOS,1706.26,1
24,953,ZeratulsRevengeTest,1703.2,1
24,1060,WildFire,1697.95,1
24,526,Apidae,1692.32,1
24,998,LordSuperKing,1689.08,2
24,832,muravev,1675.77,2
24,901,clone,1667.25,2
24,1058,JimmyBotP,1658.84,2
24,759,BotTato,1657.51,2
24,1080,JimmyBot,1653.4,2
24,1054,JimmyBotZ,1648.22,2
24,605,nida,1643.29,2
24,970,TheLAW,1629.41,2
24,637,72Tortoises,1626.66,2
24,518,norman,1626.66,2
24,1079,JimmyBotT,1625.87,2
24,827,smokinggunbot,1602.15,2
24,275,Lissy,1593.22,2
24,699,Clicadinha,1590.17,2
24,1007,SharkGull,1588.47,2
24,201,QueenBot,1581.85,2
24,971,Nothing,1568.38,2
24,1081,ArtZerg,1563.89,2
24,720,PiG_Bot,1561.75,2
24,1082,Dasyatis,1552.57,2
24,1008,Creepy_canon,1550.36,2
24,1089,WorkingAsIntended,1550.05,2
24,516,27turtles,1517.64,2
24,1050,onlyfans,1498.98,2
24,858,Crawler,1487.62,2
24,943,puck,1474.32,2
24,981,KoB,1468.74,3
24,1065,MindMatrix,1467.06,3
24,930,SiriusBot,1459.71,3
24,1038,PolyMorph,1456.11,3
24,1044,DoopyBot,1449.25,3
24,708,Princess-Mika,1449.1,3
24,939,RustyNikolaj,1447.57,3
24,836,muravevTerran,1443.04,3
24,940,Princess-Mika-Test,1429.46,3
24,721,49Terrapins,1399.18,3
24,1023,MY_SCRIPTING_SON,1399.12,3
24,1085,AgoraLord,1394.0,3
24,977,Siriusly,1383.79,3
24,1042,Creepy_duo_canon,1377.44,3
24,876,GenesisLotus,1372.65,3
24,779,oberon,1347.13,3
24,112,Tyckles,1345.25,3
24,1057,DoopyBot-Test,1339.95,3
24,729,Alexa,1332.82,3
24,809,PrimordialOrigin,1327.95,3
24,117,Chance,1319.47,3
24,352,Belzebuth,1271.35,3
24,341,gotest,1266.55,3
24,1078,LoremIpsum,1216.38,3
24,1052,Starlight,1204.8,3
24,1026,WildLupo,1171.94,3
24,1049,TheCatSC2Bot,957.49,3
25,248,Eris,2249.45,1
25,730,Deimos,2095.58,1
25,496,Zozo,2093.82,1
25,49,MicroMachine,2014.55,1
25,115,BenBotBC,1985.08,1
25,1030,who,1920.93,1
25,966,ArgoBot,1907.24,1
25,223,DominionDog,1877.21,1
25,446,Xena,1874.25,1
25,40,SharpenedEdge,1872.97,1
25,168,sharkbot,1871.31,1
25,517,VeTerran-revived,1868.79,1
25,167,TyrT,1866.2,1
25,732,GPT,1828.63,1
25,346,Sharkling,1814.57,1
25,1045,tito,1787.4,1
25,357,12PoolBot,1766.32,1
25,510,PhantomBot,1765.33,1
25,262,whalemean,1753.12,1
25,340,MechaShark,1746.14,1
25,960,BigDaddy,1736.07,1
25,338,smallBly,1734.42,1
25,797,WickedBot,1726.02,1
25,953,ZeratulsRevengeTest,1714.84,1
25,961,AvocaDOS,1712.46,1
25,759,BotTato,1692.31,1
25,1060,WildFire,1689.25,1
25,718,Mulebot,1686.42,1
25,1080,JimmyBot,1685.14,2
25,1058,JimmyBotP,1672.75,2
25,901,clone,1671.25,2
25,998,LordSuperKing,1667.62,2
25,605,nida,1662.52,2
25,526,Apidae,1660.95,2
25,637,72Tortoises,1649.92,2
25,699,Clicadinha,1645.87,2
25,832,muravev,1641.58,2
25,1079,JimmyBotT,1632.4,2
25,518,norman,1617.24,2
25,970,TheLAW,1608.93,2
25,275,Lissy,1597.49,2
25,1054,JimmyBotZ,1594.6,2
25,1008,Creepy_canon,1589.11,2
25,971,Nothing,1585.46,2
25,201,QueenBot,1572.88,2
25,1007,SharkGull,1572.75,2
25,1081,ArtZerg,1570.67,2
25,720,PiG_Bot,1564.3,2
25,827,smokinggunbot,1534.65,2
25,1089,WorkingAsIntended,1530.52,2
25,1082,Dasyatis,1529.32,2
25,516,27turtles,1527.35,2
25,858,Crawler,1523.61,2
25,940,Princess-Mika-Test,1496.94,2
25,1050,onlyfans,1485.88,2
25,930,SiriusBot,1472.45,3
25,939,RustyNikolaj,1471.26,3
25,943,puck,1457.26,3
25,981,KoB,1447.09,3
25,1023,MY_SCRIPTING_SON,1435.31,3
25,708,Princess-Mika,1433.24,3
25,1065,MindMatrix,1427.86,3
25,1044,DoopyBot,1425.96,3
25,977,Siriusly,1418.37,3
25,1038,PolyMorph,1416.43,3
25,836,muravevTerran,1410.47,3
25,721,49Terrapins,1392.74,3
25,876,GenesisLotus,1376.66,3
25,1042,Creepy_duo_canon,1364.68,3
25,112,Tyckles,1360.48,3
25,1085,AgoraLord,1358.88,3
25,729,Alexa,1346.58,3
25,117,Chance,1341.94,3
25,809,PrimordialOrigin,1340.27,3
25,779,oberon,1333.77,3
25,1057,DoopyBot-Test,1311.57,3
25,341,gotest,1299.29,3
25,352,Belzebuth,1257.01,3
25,1078,LoremIpsum,1234.39,3
25,1052,Starlight,1185.7,3
25,1026,WildLupo,1159.73,3
25,1049,TheCatSC2Bot,978.19,3
26,248,Eris,2272.79,1
26,730,Deimos,2114.57,1
26,496,Zozo,2046.29,1
26,115,BenBotBC,2009.29,1
26,49,MicroMachine,1989.62,1
26,1030,who,1914.62,1
26,966,ArgoBot,1905.32,1
26,517,VeTerran-revived,1895.72,1
26,446,Xena,1894.54,1
26,223,DominionDog,1889.49,1
26,40,SharpenedEdge,1886.7,1
26,168,sharkbot,1857.35,1
26,167,TyrT,1857.05,1
26,346,Sharkling,1836.19,1
26,510,PhantomBot,1821.17,1
26,732,GPT,1805.78,1
26,340,MechaShark,1785.79,1
26,759,BotTato,1760.98,1
26,338,smallBly,1755.45,1
26,1045,tito,1749.43,1
26,961,AvocaDOS,1740.5,1
26,262,whalemean,1740.16,1
26,953,ZeratulsRevengeTest,1728.31,1
26,357,12PoolBot,1711.67,1
26,797,WickedBot,1706.98,1
26,901,clone,1698.26,1
26,605,nida,1690.29,1
26,1058,JimmyBotP,1684.44,1
26,1080,JimmyBot,1683.02,2
26,637,72Tortoises,1670.02,2
26,1060,WildFire,1669.31,2
26,960,BigDaddy,1662.11,2
26,998,LordSuperKing,1658.98,2
26,970,TheLAW,1651.56,2
26,718,Mulebot,1643.5,2
26,1079,JimmyBotT,1633.03,2
26,526,Apidae,1621.82,2
26,1007,SharkGull,1617.35,2
26,699,Clicadinha,1612.28,2
26,518,norman,1611.43,2
26,832,muravev,1611.41,2
26,858,Crawler,1590.58,2
26,1008,Creepy_canon,1585.92,2
26,1081,ArtZerg,1581.71,2
26,275,Lissy,1579.94,2
26,720,PiG_Bot,1575.5,2
26,1082,Dasyatis,1553.57,2
26,1089,WorkingAsIntended,1552.72,2
26,516,27turtles,1552.23,2
26,201,QueenBot,1544.39,2
26,1054,JimmyBotZ,1541.47,2
26,971,Nothing,1541.29,2
26,827,smokinggunbot,1510.01,2
26,939,RustyNikolaj,1485.03,2
26,930,SiriusBot,1476.66,2
26,1050,onlyfans,1474.02,3
26,1044,DoopyBot,1469.66,3
26,981,KoB,1465.67,3
26,940,Princess-Mika-Test,1464.46,3
26,1065,MindMatrix,1462.13,3
26,836,muravevTerran,1461.61,3
26,708,Princess-Mika,1456.23,3
26,1038,PolyMorph,1451.48,3
26,1023,MY_SCRIPTING_SON,1437.3,3
26,721,49Terrapins,1425.19,3
26,977,Siriusly,1405.84,3
26,943,puck,1387.89,3
26,876,GenesisLotus,1384.03,3
26,779,oberon,1362.59,3
26,809,PrimordialOrigin,1347.2,3
26,1085,AgoraLord,1340.76,3
26,1042,Creepy_duo_canon,1336.26,3
26,1057,DoopyBot-Test,1326.99,3
26,341,gotest,1310.82,3
26,112,Tyckles,1308.74,3
26,729,Alexa,1305.19,3
26,117,Chance,1294.34,3
26,1078,LoremIpsum,1218.83,3
26,352,Belzebuth,1208.77,3
26,1026,WildLupo,1177.54,3
26,1052,Starlight,1176.07,3
26,1049,TheCatSC2Bot,974.8,3
27,248,Eris,2277.71,1
27,730,Deimos,2172.02,1
27,496,Zozo,2084.68,1
27,49,MicroMachine,2000.31,1
27,115,BenBotBC,1985.28,1
27,517,VeTerran-revived,1927.36,1
27,966,ArgoBot,1920.86,1
27,446,Xena,1911.37,1
27,1030,who,1905.33,1
27,40,SharpenedEdge,1899.49,1
27,168,sharkbot,1891.09,1
27,223,DominionDog,1884.06,1
27,732,GPT,1823.3,1
27,346,Sharkling,1814.53,1
27,167,TyrT,1806.3,1
27,262,whalemean,1805.59,1
27,338,smallBly,1788.79,1
27,1045,tito,1787.11,1
27,510,PhantomBot,1772.45,1
27,961,AvocaDOS,1769.76,1
27,340,MechaShark,1749.62,1
27,759,BotTato,1736.99,1
27,953,ZeratulsRevengeTest,1718.29,1
27,797,WickedBot,1712.08,1
27,998,LordSuperKing,1692.59,1
27,1079,JimmyBotT,1684.21,1
27,960,BigDaddy,1667.02,1
27,357,12PoolBot,1662.65,1
27,901,clone,1662.11,2
27,832,muravev,1658.14,2
27,1080,JimmyBot,1655.45,2
27,605,nida,1651.48,2
27,637,72Tortoises,1647.32,2
27,275,Lissy,1643.5,2
27,1060,WildFire,1641.46,2
27,720,PiG_Bot,1639.84,2
27,526,Apidae,1632.54,2
27,1058,JimmyBotP,1628.16,2
27,1007,SharkGull,1619.15,2
27,1008,Creepy_canon,1617.57,2
27,718,Mulebot,1614.34,2
27,1054,JimmyBotZ,1611.31,2
27,699,Clicadinha,1593.62,2
27,518,norman,1590.98,2
27,970,TheLAW,1577.92,2
27,201,QueenBot,1556.17,2
27,1089,WorkingAsIntended,1555.5,2
27,1081,ArtZerg,1550.15,2
27,1082,Dasyatis,1544.71,2
27,827,smokinggunbot,1541.8,2
27,971,Nothing,1541.07,2
27,516,27turtles,1522.97,2
27,858,Crawler,1521.94,2
27,836,muravevTerran,1506.31,2
27,940,Princess-Mika-Test,1495.92,2
27,708,Princess-Mika,1491.43,3
27,930,SiriusBot,1468.1,3
27,1023,MY_SCRIPTING_SON,1459.09,3
27,1050,onlyfans,1458.58,3
27,981,KoB,1458.56,3
27,939,RustyNikolaj,1427.48,3
27,1044,DoopyBot,1422.45,3
27,1065,MindMatrix,1410.83,3
27,721,49Terrapins,1407.86,3
27,1038,PolyMorph,1397.78,3
27,943,puck,1390.1,3
27,1085,AgoraLord,1381.67,3
27,876,GenesisLotus,1367.18,3
27,977,Siriusly,1364.22,3
27,112,Tyckles,1356.54,3
27,1057,DoopyBot-Test,1349.04,3
27,341,gotest,1340.0,3
27,1042,Creepy_duo_canon,1338.42,3
27,779,oberon,1338.18,3
27,729,Alexa,1308.7,3
27,117,Chance,1259.86,3
27,809,PrimordialOrigin,1257.13,3
27,1052,Starlight,1254.48,3
27,1026,WildLupo,1220.61,3
27,352,Belzebuth,1215.48,3
27,1078,LoremIpsum,1195.92,3
27,1049,TheCatSC2Bot,988.05,3
28,248,Eris,2298.05,1
28,730,Deimos,2173.53,1
28,496,Zozo,2087.61,1
28,49,MicroMachine,2006.55,1
28,115,BenBotBC,1994.84,1
28,223,DominionDog,1941.63,1
28,1030,who,1938.92,1
28,446,Xena,1924.81,1
28,40,SharpenedEdge,1897.2,1
28,168,sharkbot,1884.16,1
28,966,ArgoBot,1868.56,1
28,517,VeTerran-revived,1864.01,1
28,262,whalemean,1842.23,1
28,167,TyrT,1839.0,1
28,732,GPT,1819.81,1
28,338,smallBly,1801.01,1
28,510,PhantomBot,1783.15,1
28,1045,tito,1767.66,1
28,346,Sharkling,1762.17,1
28,961,AvocaDOS,1754.51,1
28,759,BotTato,1735.42,1
28,357,12PoolBot,1732.53,1
28,797,WickedBot,1720.95,1
28,340,MechaShark,1712.64,1
28,953,ZeratulsRevengeTest,1702.33,1
28,901,clone,1697.69,1
28,526,Apidae,1684.26,1
28,960,BigDaddy,1681.91,1
28,1060,WildFire,1674.68,2
28,1080,JimmyBot,1666.91,2
28,998,LordSuperKing,1658.42,2
28,1079,JimmyBotT,1657.21,2
28,605,nida,1654.62,2
28,720,PiG_Bot,1645.01,2
28,832,muravev,1643.32,2
28,637,72Tortoises,1639.97,2
28,1054,JimmyBotZ,1633.0,2
28,518,norman,1629.2,2
28,718,Mulebot,1620.84,2
28,1008,Creepy_canon,1609.34,2
28,1089,WorkingAsIntended,1607.23,2
28,201,QueenBot,1606.76,2
28,1058,JimmyBotP,1597.86,2
28,699,Clicadinha,1596.85,2
28,275,Lissy,1583.97,2
28,970,TheLAW,1578.91,2
28,1007,SharkGull,1577.76,2
28,971,Nothing,1557.79,2
28,827,smokinggunbot,1547.29,2
28,516,27turtles,1541.93,2
28,1081,ArtZerg,1537.59,2
28,708,Princess-Mika,1519.42,2
