round,bot_a,bot_b,outcome_a,duration_minutes,category,division,elo_diff
49,115,340,1.0,18.41,normal,1,248.79
49,115,953,1.0,10.82,normal,1,240.67
49,115,357,1.0,11.96,normal,1,246.54
49,115,797,1.0,24.51,normal,1,274.8
49,115,759,1.0,16.37,normal,1,265.87
49,115,901,1.0,14.76,normal,1,310.46
49,115,998,1.0,10.87,normal,1,334.3
49,115,605,1.0,14.29,normal,1,353.09
49,115,961,1.0,13.1,normal,1,345.78
49,446,49,1.0,8.62,normal,1,6.24
49,446,966,0.0,9.38,normal,1,35.63
49,446,517,0.0,8.49,normal,1,19.71
49,446,223,0.0,10.73,normal,1,19.21
49,446,40,1.0,8.88,normal,1,19.55
49,446,1030,0.0,7.31,normal,1,49.7
49,446,168,0.0,9.67,normal,1,58.08
49,446,338,0.0,6.37,normal,1,80.41
49,446,732,0.0,9.09,normal,1,116.87
49,446,1045,0.0,9.48,normal,1,107.5
49,446,346,0.0,8.73,normal,1,97.52
49,446,510,0.0,7.08,normal,1,88.73
49,446,167,0.0,10.29,normal,1,68.77
49,446,262,1.0,7.58,normal,1,86.58
49,446,340,0.0,8.8,normal,1,95.9
49,446,953,0.0,8.27,normal,1,74.66
49,446,357,0.5,60.0,timelimit,1,67.55
49,446,797,1.0,8.75,normal,1,90.77
49,446,759,1.0,9.96,normal,1,85.19
49,446,901,0.0,10.08,normal,1,132.45
49,446,998,0.0,7.94,normal,1,142.83
49,446,605,1.0,10.58,normal,1,148.29
49,446,961,1.0,8.68,normal,1,143.97
49,49,966,0.0,11.4,normal,1,16.76
49,49,517,1.0,10.04,normal,1,1.64
49,49,223,1.0,11.84,normal,1,17.57
49,49,40,1.0,8.05,normal,1,49.94
49,49,1030,1.0,21.47,abnormal,1,62.71
49,49,168,1.0,12.96,normal,1,86.61
49,49,338,0.0,8.96,normal,1,123.82
49,49,732,1.0,14.27,abnormal,1,158.59
49,49,1045,1.0,12.45,normal,1,164.59
49,49,346,1.0,10.07,normal,1,169.68
49,49,510,1.0,11.53,normal,1,175.64
49,49,167,0.0,9.44,normal,1,170.39
49,49,262,0.0,8.34,normal,1,201.74
49,49,340,0.0,8.91,normal,1,176.63
49,49,953,1.0,8.06,normal,1,154.25
49,49,357,1.0,9.03,normal,1,169.66
49,49,797,1.0,10.91,normal,1,206.29
49,49,759,0.0,10.03,abnormal,1,198.61
49,49,901,1.0,11.56,normal,1,210.67
49,49,998,1.0,11.78,normal,1,235.42
49,49,605,1.0,9.32,normal,1,271.17
49,49,961,1.0,8.17,normal,1,264.94
49,966,517,1.0,11.7,normal,1,9.61
49,966,223,1.0,12.78,normal,1,24.99
49,966,40,0.0,11.34,normal,1,56.45
49,966,1030,0.0,8.31,normal,1,52.79
49,966,168,1.0,9.41,normal,1,60.39
49,966,338,1.0,8.53,normal,1,81.39
49,966,732,0.0,11.02,normal,1,148.37
49,966,1045,0.0,10.29,normal,1,138.46
49,966,346,1.0,9.84,normal,1,127.96
49,966,510,1.0,19.64,normal,1,134.61
49,966,167,1.0,12.89,normal,1,114.24
49,966,262,1.0,9.04,normal,1,162.13
49,966,340,1.0,10.79,normal,1,154.15
49,966,953,1.0,8.58,normal,1,164.61
49,966,357,1.0,10.87,normal,1,179.53
49,966,797,1.0,15.11,normal,1,215.34
49,966,759,1.0,13.68,normal,1,191.65
49,966,901,1.0,11.91,normal,1,235.63
49,966,998,1.0,13.57,normal,1,259.61
49,966,605,0.0,14.65,normal,1,294.5
49,966,961,0.0,11.34,normal,1,272.05
49,517,223,0.0,10.6,normal,1,7.25
49,517,40,0.0,11.69,normal,1,6.4
49,517,1030,1.0,6.81,normal,1,3.96
49,517,168,0.0,7.88,normal,1,44.51
49,517,338,1.0,7.68,normal,1,49.4
49,517,732,1.0,9.19,normal,1,99.71
49,517,1045,1.0,9.7,normal,1,106.98
49,517,346,1.0,7.6,normal,1,129.33
49,517,510,1.0,13.17,normal,1,135.83
49,517,167,1.0,9.64,normal,1,115.84
49,517,262,1.0,8.93,normal,1,162.75
49,517,340,1.0,10.98,normal,1,154.92
49,517,953,0.0,8.95,normal,1,165.16
49,517,357,1.0,9.56,normal,1,163.8
49,517,797,0.0,10.85,normal,1,199.3
49,517,759,1.0,12.16,normal,1,160.26
49,517,901,1.0,9.91,normal,1,204.1
49,517,998,0.0,13.35,normal,1,228.22
49,517,605,0.0,13.24,normal,1,231.13
49,517,961,1.0,10.06,normal,1,209.83
49,223,40,1.0,10.75,normal,1,7.34
49,223,1030,0.5,60.0,timelimit,1,36.94
49,223,168,1.0,13.54,normal,1,51.79
49,223,338,1.0,8.51,normal,1,88.41
49,223,732,1.0,11.04,normal,1,136.76
49,223,1045,0.0,13.27,normal,1,143.11
49,223,346,1.0,10.02,normal,1,148.27
49,223,510,1.0,12.72,normal,1,154.26
49,223,167,0.0,17.95,normal,1,134.32
49,223,262,1.0,9.61,normal,1,163.94
49,223,340,0.0,11.72,normal,1,156.23
49,223,953,1.0,8.6,normal,1,134.26
49,223,357,1.0,8.77,normal,1,165.52
49,223,797,1.0,14.21,abnormal,1,184.35
49,223,759,0.0,18.36,abnormal,1,178.26
49,223,901,1.0,12.08,normal,1,205.0
49,223,998,0.0,12.0,normal,1,212.72
49,223,605,1.0,9.79,normal,1,215.82
49,223,961,0.0,10.14,normal,1,227.1
49,40,1030,1.0,5.44,normal,1,13.09
49,40,168,1.0,10.55,normal,1,44.16
49,40,338,0.0,7.6,normal,1,80.14
49,40,732,0.0,9.66,normal,1,111.66
49,40,1045,0.0,10.91,normal,1,86.4
49,40,346,0.0,7.65,normal,1,108.63
49,40,510,0.0,13.26,normal,1,99.3
49,40,167,0.0,7.12,normal,1,48.86
49,40,262,1.0,9.23,normal,1,95.73
49,40,340,0.0,10.03,normal,1,73.54
49,40,953,0.0,4.83,normal,1,69.7
49,40,357,1.0,6.1,normal,1,85.72
49,40,797,0.0,12.3,normal,1,105.82
49,40,759,1.0,11.67,normal,1,69.37
49,40,901,1.0,10.88,normal,1,129.84
49,40,998,0.0,10.37,normal,1,122.83
49,40,605,1.0,9.47,normal,1,143.53
49,40,961,0.0,11.24,normal,1,139.91
49,1030,168,0.0,6.26,normal,1,22.66
49,1030,338,1.0,6.14,normal,1,26.33
49,1030,732,0.5,60.0,timelimit,1,74.39
49,1030,1045,0.0,6.79,normal,1,58.46
49,1030,346,1.0,5.77,normal,1,80.83
49,1030,510,1.0,6.37,normal,1,88.3
49,1030,167,1.0,9.75,normal,1,55.2
49,1030,262,1.0,6.71,normal,1,132.9
49,1030,340,1.0,8.38,normal,1,94.42
49,1030,953,1.0,7.16,normal,1,106.21
49,1030,357,1.0,5.77,normal,1,153.09
49,1030,797,1.0,6.85,normal,1,155.39
49,1030,759,1.0,7.06,normal,1,150.72
49,1030,901,1.0,10.88,normal,1,208.23
49,1030,998,1.0,8.87,normal,1,183.92
49,1030,605,1.0,7.6,normal,1,235.04
49,1030,961,0.0,9.61,normal,1,213.91
49,168,338,0.0,8.85,normal,1,28.11
49,168,732,0.0,8.64,normal,1,51.04
49,168,1045,0.0,10.72,normal,1,19.99
49,168,346,1.0,9.77,normal,1,58.74
49,168,510,0.0,11.1,normal,1,66.53
49,168,167,1.0,8.75,normal,1,18.64
49,168,262,0.0,9.95,normal,1,95.51
49,168,340,1.0,10.55,normal,1,42.6
49,168,953,1.0,8.69,normal,1,55.29
49,168,357,1.0,8.07,normal,1,102.34
49,168,797,1.0,7.65,normal,1,105.61
49,168,759,0.0,11.29,normal,1,102.04
49,168,901,0.5,9.26,normal,1,143.5
49,168,998,1.0,8.33,normal,1,112.77
49,168,605,1.0,8.75,normal,1,164.43
49,168,961,1.0,8.77,normal,1,128.82
49,338,732,1.0,7.1,normal,1,31.06
49,338,1045,1.0,6.71,normal,1,17.17
49,338,346,0.0,6.04,normal,1,87.1
49,338,510,0.0,6.55,normal,1,62.1
49,338,167,0.0,9.4,normal,1,31.39
49,338,262,1.0,8.05,normal,1,74.25
49,338,340,1.0,8.34,normal,1,54.97
49,338,953,0.0,6.38,normal,1,67.09
49,338,357,1.0,4.89,normal,1,96.85
49,338,797,1.0,8.63,normal,1,100.17
49,338,759,0.0,8.18,normal,1,80.79
49,338,901,0.0,9.0,normal,1,129.86
49,338,998,0.0,6.87,normal,1,100.02
49,338,605,0.0,9.36,normal,1,134.93
49,338,961,1.0,8.07,normal,1,84.57
49,732,1045,1.0,7.72,normal,1,20.86
49,732,346,0.0,5.08,normal,1,32.38
49,732,510,0.5,12.91,normal,1,9.15
49,732,167,0.0,14.22,normal,1,11.66
49,732,262,0.0,7.11,normal,1,47.23
49,732,340,0.0,9.64,normal,1,12.98
49,732,953,1.0,7.08,normal,1,6.22
49,732,357,1.0,5.63,normal,1,56.56
49,732,797,0.0,12.0,normal,1,60.7
49,732,759,0.0,12.02,normal,1,10.59
49,732,901,1.0,9.41,normal,1,60.22
49,732,998,1.0,12.82,normal,1,48.48
49,732,605,0.0,9.12,normal,1,99.8
49,732,961,1.0,8.95,normal,1,67.22
49,1045,346,1.0,6.71,normal,1,27.54
49,1045,510,0.0,10.7,normal,1,28.95
49,1045,167,1.0,10.48,normal,1,7.84
49,1045,262,0.0,7.87,normal,1,65.61
49,1045,340,1.0,9.91,normal,1,31.73
49,1045,953,0.0,6.8,normal,1,44.55
49,1045,357,1.0,5.32,normal,1,88.74
49,1045,797,1.0,13.86,normal,1,76.07
49,1045,759,1.0,11.8,normal,1,42.76
49,1045,901,0.0,7.22,normal,1,122.52
49,1045,998,0.0,10.78,normal,1,93.71
49,1045,605,0.0,13.64,normal,1,110.91
49,1045,961,1.0,11.45,normal,1,94.8
49,346,510,1.0,4.34,normal,1,21.99
49,346,167,0.0,11.11,normal,1,24.76
49,346,262,0.0,7.74,normal,1,15.41
49,346,340,1.0,10.26,normal,1,0.57
49,346,953,1.0,9.01,normal,1,3.3
49,346,357,1.0,5.97,normal,1,73.0
49,346,797,1.0,3.13,normal,1,60.95
49,346,759,1.0,4.66,normal,1,28.72
49,346,901,1.0,7.2,normal,1,91.08
49,346,998,1.0,4.65,normal,1,79.52
49,346,605,0.5,10.28,normal,1,112.67
49,346,961,1.0,9.37,normal,1,120.86
49,510,167,0.0,12.57,normal,1,27.21
49,510,262,1.0,9.39,normal,1,12.09
49,510,340,0.0,12.49,normal,1,28.55
49,510,953,0.0,7.71,normal,1,9.22
49,510,357,0.0,7.15,normal,1,67.5
49,510,797,1.0,14.87,normal,1,39.84
49,510,759,1.0,14.07,normal,1,8.81
49,510,901,1.0,9.14,normal,1,70.23
49,510,998,1.0,8.74,normal,1,59.39
49,510,605,1.0,9.55,normal,1,84.27
49,510,961,0.0,12.15,normal,1,108.9
49,167,262,0.0,12.16,normal,1,61.77
49,167,340,1.0,11.37,normal,1,44.73
49,167,953,1.0,9.35,normal,1,41.47
49,167,357,1.0,17.1,normal,1,113.69
49,167,797,1.0,14.63,normal,1,117.66
49,167,759,0.0,13.35,normal,1,85.65
49,167,901,0.0,13.59,normal,1,127.94
49,167,998,1.0,11.12,normal,1,100.11
49,167,605,1.0,10.03,normal,1,123.56
49,167,961,0.0,16.99,normal,1,130.83
49,262,340,1.0,13.14,normal,1,8.75
49,262,953,1.0,10.76,normal,1,6.38
49,262,357,0.0,10.55,abnormal,1,77.83
49,262,797,0.0,7.84,normal,1,66.48
49,262,759,1.0,8.7,normal,1,4.25
49,262,901,1.0,9.96,normal,1,63.49
49,262,998,0.5,8.49,normal,1,69.61
49,262,605,1.0,12.59,normal,1,85.23
49,262,961,1.0,9.54,normal,1,77.17
49,340,953,0.0,6.11,normal,1,10.11
49,340,357,1.0,10.99,normal,1,28.1
49,340,797,0.0,13.22,normal,1,34.12
49,340,759,0.0,13.74,normal,1,9.97
49,340,901,1.0,7.68,normal,1,32.25
49,340,998,0.0,12.48,normal,1,30.94
49,340,605,0.0,12.65,normal,1,47.09
49,340,961,1.0,10.47,normal,1,24.05
49,953,357,1.0,7.43,normal,1,61.1
49,953,797,0.0,10.06,normal,1,50.23
49,953,759,1.0,11.39,normal,1,6.79
49,953,901,0.0,12.61,normal,1,79.66
49,953,998,1.0,6.88,normal,1,45.32
49,953,605,0.0,9.72,normal,1,76.77
49,953,961,1.0,11.15,normal,1,69.59
49,357,797,1.0,7.72,normal,1,33.23
49,357,759,0.0,14.52,normal,1,41.77
49,357,901,1.0,7.94,normal,1,1.43
49,357,998,1.0,6.71,normal,1,1.17
49,357,605,1.0,17.86,normal,1,14.64
49,357,961,1.0,9.27,normal,1,41.02
49,797,759,0.0,14.4,normal,1,33.11
49,797,901,0.0,11.17,normal,1,22.11
49,797,998,0.0,18.11,normal,1,5.82
49,797,605,1.0,11.8,normal,1,5.11
49,797,961,1.0,11.57,normal,1,31.11
49,759,901,1.0,10.25,normal,1,61.19
49,759,998,1.0,12.62,normal,1,60.39
49,759,605,0.0,11.13,normal,1,90.45
49,759,961,0.0,12.94,normal,1,97.93
49,901,998,1.0,8.51,normal,1,7.39
49,901,605,0.0,9.59,normal,1,7.56
49,901,961,1.0,9.59,normal,1,16.75
49,998,605,0.0,11.54,normal,1,9.56
49,998,961,0.0,9.13,normal,1,15.8
49,605,961,0.0,8.22,normal,1,32.56
49,718,960,1.0,7.93,normal,2,1.54
49,718,518,0.0,13.75,normal,2,11.45
49,718,1060,1.0,19.38,normal,2,5.78
49,718,526,1.0,9.18,normal,2,28.63
49,718,1058,1.0,10.33,normal,2,46.64
49,718,637,1.0,10.28,normal,2,64.81
49,718,699,0.0,15.46,normal,2,84.04
49,718,970,1.0,10.99,normal,2,79.43
49,718,1089,1.0,5.24,normal,2,90.81
49,718,720,1.0,9.02,normal,2,106.14
49,718,201,0.0,14.91,normal,2,124.73
49,718,1079,0.0,11.48,normal,2,114.41
49,718,832,1.0,13.02,normal,2,106.21
49,718,1054,1.0,10.3,normal,2,116.42
49,718,1008,0.0,9.37,normal,2,135.73
49,718,1007,0.0,9.41,normal,2,137.57
49,718,971,1.0,10.18,normal,2,127.85
49,718,1080,0.0,9.98,normal,2,135.07
49,718,858,1.0,10.64,normal,2,129.59
49,718,827,0.5,11.31,normal,2,159.29
49,718,275,0.0,13.37,normal,2,157.63
49,718,516,1.0,13.4,abnormal,2,175.44
49,718,1082,1.0,9.22,normal,2,185.12
49,718,939,1.0,22.05,normal,2,200.06
49,718,1050,1.0,13.43,normal,2,217.33
49,718,930,1.0,9.19,normal,2,223.89
49,960,518,0.0,8.18,normal,2,14.29
49,960,1060,0.5,60.0,timelimit,2,3.23
49,960,526,0.0,11.48,normal,2,11.3
49,960,1058,1.0,6.12,normal,2,13.29
49,960,637,0.0,10.21,normal,2,31.82
49,960,699,1.0,7.88,normal,2,19.37
49,960,970,0.0,8.02,normal,2,48.32
49,960,1089,1.0,9.46,normal,2,44.14
49,960,720,1.0,8.61,normal,2,60.18
49,960,201,1.0,10.15,normal,2,63.38
49,960,1079,1.0,4.95,normal,2,70.59
49,960,832,1.0,10.87,normal,2,95.49
49,960,1054,1.0,8.87,normal,2,105.72
49,960,1008,1.0,7.38,normal,2,108.87
49,960,1007,1.0,6.58,normal,2,127.21
49,960,971,0.0,8.16,normal,2,149.9
49,960,1080,0.5,6.53,normal,2,124.54
49,960,858,1.0,6.61,normal,2,143.38
49,960,827,0.0,17.63,normal,2,164.23
49,960,275,1.0,8.33,normal,2,146.51
49,960,516,1.0,8.71,normal,2,196.2
49,960,1082,1.0,8.28,normal,2,205.35
49,960,939,1.0,5.61,normal,2,219.68
49,960,1050,1.0,5.26,normal,2,236.35
49,960,930,1.0,9.34,normal,2,242.52
49,518,1060,1.0,10.16,normal,2,26.47
49,518,526,1.0,11.62,normal,2,39.99
49,518,1058,1.0,9.58,normal,2,73.28
49,518,637,0.0,13.89,normal,2,74.02
49,518,699,0.5,60.0,timelimit,2,76.91
49,518,970,0.0,9.04,normal,2,79.9
49,518,1089,1.0,9.47,normal,2,91.12
49,518,720,1.0,10.46,normal,2,105.76
49,518,201,0.0,13.35,normal,2,107.9
49,518,1079,0.0,13.47,normal,2,97.98
49,518,832,0.0,15.98,normal,2,105.75
49,518,1054,0.5,60.0,timelimit,2,99.54
49,518,1008,0.0,9.07,normal,2,94.75
49,518,1007,1.0,10.71,normal,2,97.02
49,518,971,1.0,10.03,normal,2,103.88
49,518,1080,1.0,10.42,normal,2,103.96
49,518,858,0.0,9.71,normal,2,138.85
49,518,827,0.0,14.56,normal,2,127.39
49,518,275,0.0,14.4,normal,2,126.72
49,518,516,1.0,11.32,normal,2,159.9
49,518,1082,1.0,10.52,normal,2,169.54
49,518,939,1.0,10.86,normal,2,184.27
49,518,1050,1.0,9.96,normal,2,201.27
49,518,930,1.0,11.33,normal,2,207.9
49,1060,526,0.0,13.12,normal,2,5.82
49,1060,1058,1.0,8.57,normal,2,23.14
49,1060,637,1.0,9.62,normal,2,9.0
49,1060,699,1.0,7.88,normal,2,37.3
49,1060,970,1.0,8.46,normal,2,41.11
49,1060,1089,1.0,11.65,normal,2,84.95
49,1060,720,1.0,12.23,normal,2,99.41
49,1060,201,0.0,11.47,normal,2,85.64
49,1060,1079,1.0,9.04,normal,2,76.4
49,1060,832,1.0,11.73,normal,2,100.47
49,1060,1054,0.0,9.33,normal,2,118.51
49,1060,1008,1.0,9.03,normal,2,97.43
49,1060,1007,0.0,7.76,normal,2,131.59
49,1060,971,0.0,9.84,normal,2,121.59
49,1060,1080,1.0,12.47,normal,2,105.3
49,1060,858,1.0,6.69,normal,2,123.45
49,1060,827,1.0,11.9,normal,2,128.53
49,1060,275,1.0,8.93,normal,2,143.84
49,1060,516,0.0,12.77,normal,2,208.04
49,1060,1082,1.0,9.09,normal,2,200.65
49,1060,939,0.5,60.0,timelimit,2,214.57
49,1060,1050,0.5,60.0,timelimit,2,222.77
49,1060,930,1.0,10.25,normal,2,220.95
49,526,1058,0.0,10.72,normal,2,41.06
49,526,637,0.0,8.89,normal,2,10.83
49,526,699,1.0,9.09,normal,2,22.44
49,526,970,0.0,9.92,normal,2,26.51
49,526,1089,1.0,7.97,normal,2,53.7
49,526,720,0.0,9.78,normal,2,68.54
49,526,201,0.0,14.85,normal,2,23.74
49,526,1079,0.0,12.48,normal,2,32.09
49,526,832,0.5,10.15,normal,2,40.64
49,526,1054,1.0,7.58,normal,2,35.62
49,526,1008,0.0,9.67,normal,2,48.78
49,526,1007,1.0,9.33,normal,2,51.31
49,526,971,1.0,11.23,normal,2,59.23
49,526,1080,0.0,9.43,normal,2,76.62
49,526,858,0.0,8.92,normal,2,79.01
49,526,827,0.0,14.61,normal,2,68.93
49,526,275,0.0,10.88,normal,2,69.2
49,526,516,0.0,13.46,normal,2,101.81
49,526,1082,1.0,9.53,normal,2,112.56
49,526,939,1.0,12.85,normal,2,119.91
49,526,1050,1.0,9.56,normal,2,137.72
49,526,930,1.0,10.2,normal,2,153.43
49,1058,637,0.0,8.67,normal,2,20.6
49,1058,699,1.0,9.17,normal,2,7.47
49,1058,970,1.0,8.29,normal,2,4.21
49,1058,1089,0.0,12.12,normal,2,55.07
49,1058,720,1.0,9.34,normal,2,37.55
49,1058,201,0.0,15.43,normal,2,10.45
49,1058,1079,1.0,9.65,normal,2,18.92
49,1058,832,0.0,12.2,normal,2,51.57
49,1058,1054,0.0,7.76,normal,2,46.42
49,1058,1008,1.0,5.81,normal,2,27.04
49,1058,1007,1.0,6.78,normal,2,62.0
49,1058,971,1.0,8.64,normal,2,69.51
49,1058,1080,0.0,6.86,normal,2,70.28
49,1058,858,1.0,7.62,normal,2,72.76
49,1058,827,1.0,10.73,normal,2,79.04
49,1058,275,1.0,9.23,normal,2,95.09
49,1058,516,0.0,13.95,normal,2,142.42
49,1058,1082,1.0,8.04,normal,2,168.11
49,1058,939,1.0,11.9,normal,2,174.22
49,1058,1050,1.0,13.26,normal,2,190.63
49,1058,930,1.0,7.24,normal,2,205.05
49,637,699,0.0,10.12,normal,2,50.94
49,637,970,0.0,12.22,normal,2,22.54
49,637,1089,1.0,10.09,abnormal,2,47.85
49,637,720,1.0,11.97,normal,2,62.89
49,637,201,1.0,12.85,normal,2,19.84
49,637,1079,1.0,16.44,normal,2,59.9
49,637,832,0.0,16.57,normal,2,74.88
49,637,1054,0.0,7.4,normal,2,69.32
49,637,1008,1.0,4.8,abnormal,2,65.87
49,637,1007,1.0,7.65,normal,2,99.17
49,637,971,1.0,14.62,normal,2,105.7
49,637,1080,0.0,7.5,normal,2,89.67
49,637,858,0.0,11.13,normal,2,107.67
49,637,827,1.0,13.84,normal,2,97.06
49,637,275,1.0,15.28,normal,2,112.37
49,637,516,1.0,12.33,normal,2,142.37
49,637,1082,1.0,10.62,normal,2,199.57
49,637,939,0.0,14.08,normal,2,205.02
49,637,1050,0.0,16.42,normal,2,204.6
49,637,930,1.0,13.01,normal,2,202.54
49,699,970,1.0,11.75,normal,2,18.59
49,699,1089,0.0,8.49,normal,2,39.09
49,699,720,1.0,8.82,normal,2,37.99
49,699,201,0.0,17.87,normal,2,3.52
49,699,1079,0.0,15.26,normal,2,20.16
49,699,832,0.0,12.42,normal,2,3.71
49,699,1054,0.0,9.03,normal,2,0.11
49,699,1008,0.0,11.98,normal,2,14.1
49,699,1007,0.0,7.06,normal,2,31.84
49,699,971,0.0,7.77,normal,2,23.72
49,699,1080,1.0,9.22,normal,2,22.15
49,699,858,1.0,8.1,normal,2,14.0
49,699,827,0.0,15.89,normal,2,37.69
49,699,275,1.0,9.76,normal,2,38.0
49,699,516,1.0,11.29,normal,2,69.02
49,699,1082,0.0,4.64,abnormal,2,126.72
49,699,939,0.0,14.25,normal,2,101.43
49,699,1050,1.0,12.24,normal,2,102.98
49,699,930,0.5,60.0,timelimit,2,134.89
49,970,1089,1.0,12.2,normal,2,31.93
49,970,720,1.0,10.13,normal,2,63.02
49,970,201,1.0,15.55,normal,2,5.9
49,970,1079,1.0,7.18,normal,2,44.82
49,970,832,1.0,11.92,normal,2,44.18
49,970,1054,1.0,7.7,normal,2,55.53
49,970,1008,0.0,12.33,normal,2,84.13
49,970,1007,1.0,9.38,normal,2,99.89
49,970,971,0.0,8.64,normal,2,106.46
49,970,1080,0.0,7.75,normal,2,75.81
49,970,858,1.0,6.23,normal,2,92.9
49,970,827,0.0,7.38,normal,2,98.28
49,970,275,1.0,10.01,normal,2,113.24
49,970,516,1.0,7.85,abnormal,2,141.91
49,970,1082,0.0,11.01,normal,2,180.86
49,970,939,1.0,8.75,normal,2,155.06
49,970,1050,1.0,7.44,normal,2,187.5
49,970,930,1.0,9.39,normal,2,209.12
49,1089,720,1.0,9.15,normal,2,23.12
49,1089,201,1.0,9.29,normal,2,31.8
49,1089,1079,1.0,10.17,normal,2,7.1
49,1089,832,0.0,10.51,normal,2,7.34
49,1089,1054,0.0,8.24,normal,2,3.27
49,1089,1008,0.0,8.48,normal,2,0.44
49,1089,1007,1.0,10.25,normal,2,33.75
49,1089,971,0.0,8.19,normal,2,25.64
49,1089,1080,1.0,9.95,normal,2,2.56
49,1089,858,1.0,10.62,normal,2,47.93
49,1089,827,0.0,16.77,normal,2,38.19
49,1089,275,1.0,11.64,normal,2,70.16
49,1089,516,1.0,11.76,normal,2,99.19
49,1089,1082,0.0,7.26,normal,2,122.28
49,1089,939,1.0,12.99,normal,2,114.08
49,1089,1050,0.0,11.0,normal,2,146.74
49,1089,930,0.5,60.0,timelimit,2,152.74
49,720,201,0.5,60.0,timelimit,2,61.12
49,720,1079,0.0,9.4,normal,2,30.46
49,720,832,0.0,14.2,normal,2,61.36
49,720,1054,1.0,7.36,normal,2,63.77
49,720,1008,0.0,7.77,normal,2,49.01
49,720,1007,1.0,14.04,normal,2,0.67
49,720,971,1.0,10.0,normal,2,22.5
49,720,1080,0.0,8.72,normal,2,16.94
49,720,858,1.0,11.47,normal,2,16.73
49,720,827,0.0,10.27,normal,2,8.08
49,720,275,1.0,13.32,normal,2,40.23
49,720,516,0.0,13.22,normal,2,69.3
49,720,1082,0.0,10.82,normal,2,60.56
49,720,939,1.0,9.67,normal,2,69.85
49,720,1050,0.0,11.67,normal,2,86.81
49,720,930,1.0,13.14,normal,2,101.93
49,201,1079,1.0,16.06,normal,2,20.58
49,201,832,0.0,18.56,normal,2,5.21
49,201,1054,0.0,16.75,normal,2,17.33
49,201,1008,0.0,10.8,normal,2,2.09
49,201,1007,0.0,8.44,normal,2,61.38
49,201,971,1.0,15.44,normal,2,21.36
49,201,1080,0.0,14.61,normal,2,9.78
49,201,858,1.0,10.53,normal,2,58.06
49,201,827,1.0,11.86,normal,2,16.88
49,201,275,1.0,17.44,normal,2,95.51
49,201,516,1.0,16.1,normal,2,106.71
49,201,1082,0.0,13.38,normal,2,113.35
49,201,939,1.0,11.75,normal,2,137.29
49,201,1050,1.0,10.62,normal,2,136.46
49,201,930,1.0,12.35,normal,2,182.23
49,1079,832,0.0,10.92,normal,2,38.55
49,1079,1054,1.0,11.4,normal,2,25.7
49,1079,1008,1.0,13.04,normal,2,27.68
49,1079,1007,0.0,13.79,normal,2,50.93
49,1079,971,1.0,8.82,normal,2,28.05
49,1079,1080,1.0,9.39,normal,2,0.58
49,1079,858,1.0,9.23,normal,2,79.97
49,1079,827,1.0,12.4,normal,2,39.25
49,1079,275,0.0,12.83,normal,2,115.61
49,1079,516,1.0,9.77,normal,2,110.14
49,1079,1082,1.0,11.61,normal,2,100.58
49,1079,939,0.0,11.82,normal,2,156.3
49,1079,1050,1.0,11.64,normal,2,139.12
49,1079,930,0.0,7.6,normal,2,183.97
49,832,1054,0.0,9.91,normal,2,35.67
49,832,1008,1.0,16.93,normal,2,16.32
49,832,1007,0.0,8.97,normal,2,76.12
49,832,971,1.0,13.42,normal,2,69.21
49,832,1080,0.0,10.81,normal,2,41.44
49,832,858,1.0,12.81,normal,2,102.1
49,832,827,1.0,16.04,normal,2,61.81
49,832,275,0.0,11.28,normal,2,119.99
49,832,516,1.0,16.61,normal,2,130.55
49,832,1082,1.0,15.45,normal,2,120.77
49,832,939,1.0,17.35,normal,2,158.95
49,832,1050,1.0,18.84,normal,2,174.05
49,832,930,1.0,14.65,normal,2,201.4
49,1054,1008,0.0,13.29,normal,2,5.91
49,1054,1007,0.0,5.46,normal,2,32.6
49,1054,971,0.0,10.68,normal,2,42.81
49,1054,1080,0.0,7.33,normal,2,15.74
49,1054,858,0.0,9.76,normal,2,60.9
49,1054,827,1.0,9.58,normal,2,6.38
49,1054,275,1.0,9.96,normal,2,48.58
49,1054,516,0.0,15.33,normal,2,92.47
49,1054,1082,0.0,5.92,normal,2,67.68
49,1054,939,1.0,13.56,normal,2,90.24
49,1054,1050,0.0,3.77,abnormal,2,106.46
49,1054,930,0.0,11.86,normal,2,118.66
49,1008,1007,0.0,12.69,normal,2,34.21
49,1008,971,0.0,13.37,normal,2,44.16
49,1008,1080,0.0,8.08,normal,2,13.09
49,1008,858,1.0,6.91,normal,2,61.74
49,1008,827,0.5,60.0,timelimit,2,40.45
49,1008,275,1.0,9.3,normal,2,72.9
49,1008,516,1.0,11.48,normal,2,99.28
49,1008,1082,0.5,60.0,timelimit,2,90.88
49,1008,939,1.0,11.01,normal,2,136.45
49,1008,1050,1.0,7.89,normal,2,135.36
49,1008,930,0.0,10.71,normal,2,162.72
49,1007,971,1.0,9.59,normal,2,18.5
49,1007,1080,0.0,7.06,normal,2,20.84
49,1007,858,0.0,7.73,normal,2,68.46
49,1007,827,1.0,12.76,normal,2,23.49
49,1007,275,0.0,9.81,normal,2,71.61
49,1007,516,1.0,11.24,normal,2,81.44
49,1007,1082,1.0,9.28,normal,2,65.61
49,1007,939,1.0,13.68,normal,2,126.78
49,1007,1050,0.0,9.97,normal,2,125.91
49,1007,930,1.0,8.11,normal,2,120.93
49,971,1080,1.0,10.33,normal,2,62.01
